date,Fe_x,Fe_y,Fe_z,N1_x,N1_y,N1_z,N2_x,N2_y,N2_z,N3_x,N3_y,N3_z,N4_x,N4_y,N4_z,O1_x,O1_y,O1_z,O2_x,O2_y,O2_z,O3_x,O3_y,O3_z,O4_x,O4_y,O4_z
2024-01-01 0:04,0,0,0,-0.536966112,-1.758822241,-0.847743265,-2.071822337,0.858603121,-0.293918893,1.78018618,-0.321738578,-0.729674033,0.367166092,1.947465897,-1.158620048,-0.407183127,4.384316325,1.916699842,4.007299874,-2.17979154,4.270205433,0.235240921,1.168613981,1.422999513,-0.445211501,-1.152109278,1.556087805
2024-01-01 0:04,0,0,0,-0.537406173,-1.747505697,-0.841697265,-2.06728209,0.861638198,-0.290826056,1.786312206,-0.31047724,-0.72372533,0.363054795,1.955502237,-1.16034089,-0.408612284,4.386591107,1.92213053,4.006533961,-2.173432033,4.279900256,0.226934567,1.180599962,1.423644659,-0.440923603,-1.153166944,1.555727771
2024-01-01 0:04,0,0,0,-0.538393025,-1.736068997,-0.835044087,-2.063839485,0.862790239,-0.28976426,1.792721458,-0.301733219,-0.719058105,0.358512198,1.963081327,-1.161171817,-0.410768893,4.389907147,1.927742252,4.005916123,-2.166791872,4.288532605,0.219465601,1.192207091,1.425988611,-0.435179625,-1.155356173,1.555584706
2024-01-01 0:04,0,0,0,-0.539957758,-1.724601764,-0.827880353,-2.061544415,0.862141464,-0.290754524,1.799324404,-0.295578436,-0.715871699,0.353652081,1.970100217,-1.161142662,-0.413390457,4.394703686,1.933653664,4.005796145,-2.160403744,4.296003488,0.212857099,1.203310645,1.429990688,-0.428321872,-1.158272573,1.555466051
2024-01-01 0:04,0,0,0,-0.542137231,-1.713152296,-0.820366755,-2.060434487,0.859982892,-0.293397827,1.806137499,-0.292040771,-0.714013556,0.348584167,1.976508268,-1.160350722,-0.416246954,4.401166572,1.939896293,4.00641409,-2.154738842,4.302382741,0.207095813,1.213892984,1.435541726,-0.421030042,-1.16123283,1.555122289
2024-01-01 0:04,0,0,0,-0.544983365,-1.70192328,-0.812638899,-2.060042075,0.856495313,-0.2966917,1.812570895,-0.291525539,-0.712278475,0.343422557,1.982122282,-1.158717346,-0.419140525,4.408998868,1.946475226,4.007953716,-2.150319367,4.307993106,0.202022878,1.223824512,1.442393567,-0.414226669,-1.163350014,1.554172368
2024-01-01 0:04,0,0,0,-0.548625755,-1.690867652,-0.804820526,-2.060309594,0.852163242,-0.299995066,1.818570106,-0.293795632,-0.710246077,0.338262656,1.987148218,-1.156436111,-0.422029501,4.41769527,1.953185697,4.010408293,-2.147456013,4.313200044,0.19749887,1.233413828,1.450239739,-0.409105871,-1.163820094,1.552465087
2024-01-01 0:04,0,0,0,-0.552879465,-1.680271065,-0.7970408,-2.060687797,0.84705274,-0.302648201,1.823657892,-0.298855308,-0.707265793,0.333207455,1.991473936,-1.153454131,-0.424756726,4.426329373,1.959727338,4.01375154,-2.146477917,4.318387319,0.193386398,1.242792436,1.458191684,-0.406177151,-1.162264035,1.549605831
2024-01-01 0:04,0,0,0,-0.55768392,-1.670173179,-0.789428209,-2.060853715,0.84135348,-0.304161227,1.827801988,-0.306455616,-0.703074885,0.328350223,1.99510838,-1.149792765,-0.427198803,4.434050517,1.965820801,4.017740295,-2.14732537,4.323910218,0.189435463,1.252568526,1.465305583,-0.405181218,-1.158974641,1.545709866
2024-01-01 0:04,0,0,0,-0.56317181,-1.660553023,-0.782140395,-2.060986726,0.83551963,-0.304367348,1.831014466,-0.316072195,-0.697579784,0.323681879,1.998295505,-1.145666948,-0.429365882,4.440263898,1.971218943,4.021854476,-2.149472716,4.329950456,0.18529468,1.263701811,1.470455566,-0.405308033,-1.154743174,1.541292156
2024-01-01 0:04,0,0,0,-0.56910318,-1.651696431,-0.775303472,-2.060671344,0.829475258,-0.303098413,1.832952487,-0.327428153,-0.690391301,0.319309152,2.000968877,-1.141036336,-0.43119931,4.444498326,1.975769886,4.025620796,-2.152242189,4.336509048,0.180842359,1.276717146,1.472407278,-0.405270747,-1.150285209,1.536497461
2024-01-01 0:05,0,0,0,-0.575371299,-1.64364208,-0.769041518,-2.059721137,0.823300983,-0.300301875,1.833744469,-0.340105531,-0.681545373,0.315301915,2.003195855,-1.135958564,-0.432854641,4.4467728,1.979468205,4.028501653,-2.154733599,4.343481578,0.176067606,1.291837575,1.470967819,-0.404127699,-1.146122209,1.531652931
2024-01-01 0:05,0,0,0,-0.581948712,-1.636506486,-0.763458274,-2.05818119,0.817046275,-0.296011636,1.833288596,-0.353758723,-0.670870795,0.311640081,2.005016038,-1.130479397,-0.434642449,4.447394681,1.982446455,4.030098757,-2.156261778,4.350673789,0.171044029,1.308457439,1.466903024,-0.401223552,-1.142645116,1.52698774
2024-01-01 0:05,0,0,0,-0.588732213,-1.630376253,-0.758670359,-2.056040393,0.810718164,-0.290421272,1.831667881,-0.367987349,-0.65841164,0.308358052,2.006513438,-1.124692743,-0.43680408,4.446894622,1.984892451,4.0304604,-2.156537436,4.357748024,0.165969597,1.325594448,1.461393346,-0.396199228,-1.1400325,1.522669023
2024-01-01 0:05,0,0,0,-0.595609623,-1.625337364,-0.754792023,-2.053346394,0.804291362,-0.283835897,1.82902527,-0.382450924,-0.644273681,0.305472067,2.007774162,-1.118695221,-0.439464852,4.445903696,1.987052996,4.030032946,-2.155688749,4.364308989,0.160995059,1.342287405,1.455497868,-0.388853444,-1.138359615,1.51880696
2024-01-01 0:05,0,0,0,-0.602474641,-1.621466985,-0.751918189,-2.05022633,0.797698634,-0.276686063,1.825517495,-0.396857133,-0.628615915,0.302968772,2.008868591,-1.112575315,-0.442599232,4.445086899,1.989219983,4.029474296,-2.154104193,4.370009533,0.156199685,1.357806733,1.449961068,-0.379144109,-1.137625719,1.515467658
2024-01-01 0:05,0,0,0,-0.609189018,-1.618906861,-0.750204128,-2.046885754,0.790866209,-0.26970777,1.821418591,-0.410900096,-0.611850587,0.300851158,2.009960676,-1.106513381,-0.446002949,4.445062288,1.991619873,4.029477287,-2.152247062,4.374552678,0.151686789,1.371614378,1.445089756,-0.367182545,-1.137765553,1.512640948
2024-01-01 0:05,0,0,0,-0.615636517,-1.617707202,-0.749739337,-2.043568683,0.783641855,-0.263633631,1.817005587,-0.424361147,-0.594455707,0.299066021,2.011090264,-1.100596545,-0.449421088,4.446318016,1.994501504,4.030578135,-2.150562889,4.377856383,0.147483719,1.383397609,1.441097511,-0.353273558,-1.138629043,1.510262416
2024-01-01 0:05,0,0,0,-0.621700258,-1.617806202,-0.750519751,-2.040521374,0.775811596,-0.259123031,1.812556899,-0.437086453,-0.576998448,0.297511437,2.012178032,-1.094803111,-0.452619784,4.449079039,1.998071675,4.033128331,-2.149456678,4.380054898,0.143564408,1.39300617,1.43817113,-0.33797879,-1.139980872,1.508207982
2024-01-01 0:05,0,0,0,-0.627258446,-1.619164631,-0.75259283,-2.038003763,0.767250524,-0.256884173,1.808382462,-0.448881897,-0.560315839,0.296097665,2.013243717,-1.089180541,-0.455408761,4.45321897,2.002308689,4.037332896,-2.149273914,4.381355361,0.139930672,1.400387691,1.436307562,-0.322172167,-1.141430715,1.506174568
2024-01-01 0:05,0,0,0,-0.632198797,-1.621800439,-0.75607723,-2.036176959,0.757934338,-0.257506266,1.804739431,-0.459571871,-0.545484932,0.294738379,2.014392796,-1.083876645,-0.457652869,4.458219246,2.006926079,4.043248882,-2.150324733,4.381983557,0.136582938,1.40554686,1.435252885,-0.307039257,-1.142517495,1.503665854
2024-01-01 0:05,0,0,0,-0.636404965,-1.625606977,-0.760991259,-2.0349806,0.747920957,-0.260994735,1.801779409,-0.469049727,-0.53333462,0.293332406,2.015636805,-1.078928037,-0.459238649,4.463278613,2.011576014,4.050771266,-2.152847169,4.38229579,0.133485844,1.408653736,1.434766059,-0.293804732,-1.142800617,1.500161791
2024-01-01 0:05,0,0,0,-0.639695327,-1.630136185,-0.767294233,-2.034394172,0.737465128,-0.267012936,1.799639466,-0.477172052,-0.524375799,0.291745237,2.016938672,-1.074333361,-0.460030845,4.467555849,2.01590219,4.059635309,-2.15687342,4.382678538,0.130668342,1.410246496,1.434610451,-0.283072967,-1.142011947,1.495503719
2024-01-01 0:05,0,0,0,-0.641913368,-1.635164835,-0.77495971,-2.034027829,0.726837823,-0.274874703,1.798339368,-0.483912632,-0.518311153,0.289937771,2.018290994,-1.070076345,-0.459846978,4.470233909,2.019563556,4.069452015,-2.162245023,4.383408438,0.128144748,1.410936042,1.434165663,-0.274551337,-1.140238766,1.489742492
2024-01-01 0:05,0,0,0,-0.642966993,-1.640777801,-0.783931753,-2.033460632,0.716384956,-0.283653846,1.798077083,-0.489336542,-0.514127703,0.287989494,2.019774947,-1.066087151,-0.458566966,4.470767399,2.022360772,4.079702052,-2.168524466,4.38463364,0.125996258,1.411547067,1.432584495,-0.267153418,-1.13776216,1.483243905
2024-01-01 0:05,0,0,0,-0.64276817,-1.646739457,-0.794116114,-2.032383823,0.706376324,-0.292695048,1.798936907,-0.493479002,-0.510879596,0.285904038,2.021414339,-1.06235154,-0.456325101,4.469083596,2.0242518,4.089685852,-2.174990436,4.386324649,0.124328535,1.413127738,1.42884346,-0.259721417,-1.13502655,1.476604289
2024-01-01 0:05,0,0,0,-0.641330893,-1.652770567,-0.80531481,-2.030464926,0.696913087,-0.301418253,1.800892876,-0.496439012,-0.507745399,0.283631083,2.023222679,-1.058868496,-0.453502043,4.465513795,2.025385806,4.098661859,-2.180866292,4.388344163,0.123128222,1.416409915,1.422179434,-0.251491879,-1.132604471,1.470339623
2024-01-01 0:05,0,0,0,-0.638632621,-1.658711066,-0.817462071,-2.027489518,0.6881146,-0.309527162,1.804070739,-0.498362575,-0.504145733,0.281210801,2.025206259,-1.055677005,-0.4504917,4.460661186,2.025968574,4.106212663,-2.185571788,4.390419616,0.122379189,1.421351469,1.412525293,-0.241917158,-1.130843688,1.464832318
2024-01-01 0:05,0,0,0,-0.634628695,-1.66450803,-0.830569762,-2.023342965,0.680085292,-0.316866846,1.808435026,-0.49934283,-0.499561906,0.278708147,2.02736076,-1.05283131,-0.44762345,4.455233946,2.026255381,4.112397022,-2.188927799,4.392261486,0.121958251,1.427185874,1.400515672,-0.230646187,-1.12989668,1.460436644
2024-01-01 0:05,0,0,0,-0.62937371,-1.670037416,-0.844574827,-2.017943857,0.672897947,-0.323355601,1.814288832,-0.499580677,-0.493932555,0.276235514,2.029719121,-1.050376499,-0.445060754,4.449948081,2.026509304,4.117736195,-2.191131276,4.393631448,0.121574173,1.432835664,1.3872222,-0.217570956,-1.129863556,1.457249222
2024-01-01 0:05,0,0,0,-0.622949822,-1.675202569,-0.859364374,-2.011286103,0.666572242,-0.328878501,1.821727029,-0.499241794,-0.487110209,0.273871427,2.032268574,-1.048298674,-0.442854466,4.445429174,2.027022912,4.122913511,-2.19260869,4.394434914,0.120930374,1.437453695,1.373622598,-0.202733557,-1.130793417,1.455339548
2024-01-01 0:05,0,0,0,-0.61544827,-1.679990904,-0.874861785,-2.003423016,0.661084676,-0.333405034,1.830748656,-0.49848304,-0.479012487,0.271700609,2.034954653,-1.046577831,-0.440970291,4.44212695,2.028015549,4.128559947,-2.193850046,4.394669174,0.119816386,1.440477176,1.360391844,-0.18629681,-1.132645798,1.454722201
2024-01-01 0:05,0,0,0,-0.606799077,-1.684150697,-0.890893823,-1.994433119,0.656530549,-0.336908419,1.841589287,-0.497291893,-0.469350888,0.26988919,2.037696986,-1.044993952,-0.439258871,4.440388188,2.029701473,4.135248683,-2.195167395,4.394527126,0.118250157,1.441843563,1.348387647,-0.168568511,-1.134865127,1.455361584
2024-01-01 0:05,0,0,0,-0.59732756,-1.688036188,-0.90744625,-1.984553593,0.652659553,-0.339602575,1.853857153,-0.49593735,-0.458585454,0.268442939,2.040422665,-1.043704676,-0.437843389,4.439998911,2.031935245,4.143132176,-2.197063386,4.394056234,0.115979125,1.441170917,1.337484573,-0.150138829,-1.137709977,1.456881729
2024-01-01 0:05,0,0,0,-0.587192373,-1.691770681,-0.924410242,-1.974047788,0.649318654,-0.34177668,1.867359304,-0.494504779,-0.447036894,0.267448394,2.043030778,-1.042686952,-0.436789229,4.440581007,2.034527696,4.152303588,-2.199839398,4.393460584,0.112946988,1.438430434,1.327838907,-0.131868227,-1.140923378,1.458739872
2024-01-01 0:05,0,0,0,-0.576552808,-1.695501289,-0.941674262,-1.963261109,0.646315343,-0.343884,1.881782711,-0.493020702,-0.43517305,0.266998504,2.045390558,-1.04190586,-0.43615152,4.441523081,2.037192018,4.16270683,-2.203704472,4.392978165,0.109136544,1.433696688,1.31952252,-0.11490862,-1.144136717,1.460147464
2024-01-01 0:05,0,0,0,-0.565574998,-1.699399178,-0.959118639,-1.95258522,0.643410415,-0.346546288,1.896690088,-0.491460387,-0.423675004,0.267190169,2.047355756,-1.041338688,-0.435905261,4.442063479,2.039585806,4.174148312,-2.208748049,4.392832727,0.104562857,1.427122835,1.312499816,-0.100486923,-1.147000256,1.46019696
2024-01-01 0:05,0,0,0,-0.554430843,-1.703647485,-0.976614884,-1.942425781,0.640345854,-0.350473103,1.911511248,-0.489752466,-0.413371987,0.268122428,2.048755944,-1.040966788,-0.435933252,4.44141014,2.041376146,4.186289148,-2.214885129,4.393184964,0.099286718,1.418968373,1.3065901,-0.089368302,-1.149340915,1.458283558
2024-01-01 0:05,0,0,0,-0.543289359,-1.708422003,-0.994028071,-1.933142724,0.636906078,-0.356270945,1.925618096,-0.487795471,-0.405088484,0.269898271,2.049403855,-1.04076982,-0.436094042,4.438912933,2.042303692,4.198625068,-2.221792745,4.394082338,0.093443595,1.409648548,1.301402147,-0.081384916,-1.151275827,1.454509299
2024-01-01 0:05,0,0,0,-0.532318494,-1.713880887,-1.011214796,-1.92500154,0.632969514,-0.364194752,1.938492581,-0.485504467,-0.399402518,0.272617376,2.049099206,-1.040724731,-0.436347672,4.434255302,2.042251145,4.210471141,-2.228892254,4.395426873,0.087275902,1.399779873,1.29623284,-0.075614657,-1.153124815,1.449601034
2024-01-01 0:05,0,0,0,-0.521682135,-1.720152435,-1.028027926,-1.918158318,0.628531411,-0.374004501,1.949928828,-0.482855213,-0.396438167,0.276368205,2.047642023,-1.040808806,-0.436828225,4.42756561,2.041275458,4.221020963,-2.235420154,4.396990073,0.081149662,1.390179023,1.290001737,-0.070962872,-1.155227627,1.444462239
2024-01-01 0:05,0,0,0,-0.511539255,-1.727325963,-1.044313548,-1.912693825,0.623678618,-0.385028943,1.960129293,-0.479896498,-0.395840822,0.281217318,2.044851146,-1.041003062,-0.437781637,4.419378642,2.039594281,4.22957614,-2.240651738,4.39848208,0.075479187,1.381686234,1.281471771,-0.066546769,-1.157837343,1.439844171
2024-01-01 0:05,0,0,0,-0.50192009,-1.735185028,-1.059682472,-1.908778681,0.618595503,-0.396409351,1.969512349,-0.476627089,-0.396708363,0.287220696,2.040581497,-1.041142737,-0.439375216,4.410514032,2.037658164,4.235929088,-2.244133951,4.399787289,0.070651442,1.374976927,1.27011984,-0.061587081,-1.160997266,1.436518769
2024-01-01 0:05,0,0,0,-0.493000599,-1.743689969,-1.074156056,-1.906334039,0.613378167,-0.407244961,1.97865812,-0.473104598,-0.398448529,0.294364344,2.03470706,-1.041280038,-0.441714623,4.4017821,2.035734591,4.240404378,-2.245941304,4.400681273,0.06653256,1.369874752,1.256188002,-0.055856778,-1.164696476,1.434450436
2024-01-01 0:05,0,0,0,-0.485003538,-1.753065617,-1.087668871,-1.905434045,0.608079411,-0.416976398,1.988080385,-0.46948872,-0.400705693,0.302534908,2.027253433,-1.041510229,-0.444784474,4.393847412,2.034066296,4.243730637,-2.246602661,4.401052495,0.062643057,1.365731922,1.240762801,-0.049275733,-1.169170355,1.433843598
2024-01-01 0:05,0,0,0,-0.478025915,-1.763150117,-1.10039856,-1.90641406,0.603185845,-0.425471107,1.998727,-0.4659307,-0.403411714,0.311729503,2.01860397,-1.042080114,-0.448346522,4.387369722,2.032740407,4.246851343,-2.24661142,4.400766705,0.058734323,1.36213276,1.22522776,-0.041545978,-1.174314721,1.434490779
2024-01-01 0:05,0,0,0,-0.472166339,-1.773735294,-1.112234266,-1.909301113,0.598768591,-0.432412787,2.010738991,-0.462396736,-0.406280802,0.321749414,2.008882655,-1.042984946,-0.452266154,4.382694451,2.031903717,4.250468839,-2.246498418,4.399884587,0.0544898,1.358744119,1.210812486,-0.032774991,-1.18005395,1.436284509
2024-01-01 0:05,0,0,0,-0.467521071,-1.784567199,-1.122796969,-1.913771382,0.594506344,-0.437279353,2.023538263,-0.458702213,-0.408784091,0.332226159,1.997961865,-1.043948089,-0.45657777,4.379813332,2.03174743,4.25499039,-2.246758101,4.398654639,0.049553723,1.355347152,1.198508261,-0.023480823,-1.186324573,1.439221739
2024-01-01 0:05,0,0,0,-0.464104749,-1.795292949,-1.132021917,-1.919782345,0.590521606,-0.439972491,2.037014133,-0.454727837,-0.410752076,0.342921705,1.98607143,-1.044938014,-0.461325387,4.378521211,2.032201372,4.260707338,-2.247666249,4.397198229,0.043900129,1.35196141,1.18879208,-0.014000546,-1.192956777,1.442940399
2024-01-01 0:05,0,0,0,-0.461903909,-1.805480274,-1.139914195,-1.927218085,0.586960008,-0.440405414,2.051074721,-0.450436353,-0.412190857,0.353545351,1.973477755,-1.045994386,-0.466613599,4.378386497,2.033089592,4.267730901,-2.249376638,4.395630282,0.037509467,1.348716119,1.182021603,-0.005069517,-1.19980123,1.446723132
2024-01-01 0:05,0,0,0,-0.460854343,-1.814596425,-1.146373795,-1.935975718,0.58385233,-0.438751358,2.065496632,-0.445705197,-0.413100774,0.363914298,1.960446999,-1.04700872,-0.472484179,4.378806739,2.034209021,4.276056059,-2.251934109,4.394106408,0.0304124,1.345721259,1.178499572,0.002244322,-1.206592082,1.449627816
2024-01-01 0:05,0,0,0,-0.460966202,-1.822482198,-1.151463094,-1.945786976,0.58115669,-0.435338151,2.079880615,-0.440530484,-0.413754396,0.373838269,1.947282454,-1.048043734,-0.478946528,4.378961931,2.03523895,4.285466037,-2.255355503,4.392696443,0.022592475,1.342960421,1.178043596,0.006800488,-1.213454114,1.450839796
2024-01-01 0:05,0,0,0,-0.46213083,-1.828803586,-1.155223114,-1.956463079,0.578907445,-0.43062109,2.093786931,-0.434890378,-0.414453107,0.383176453,1.934262431,-1.049120108,-0.485867528,4.378060074,2.035883757,4.295619387,-2.259455032,4.391459376,0.014147233,1.340548273,1.180417043,0.007972595,-1.220434021,1.449821394
2024-01-01 0:05,0,0,0,-0.464186051,-1.833308676,-1.157732845,-1.967816848,0.577122853,-0.425266342,2.106694108,-0.428818249,-0.415641695,0.391830881,1.921651978,-1.050273099,-0.493053163,4.375421059,2.035891216,4.305990577,-2.26387019,4.390379951,0.005231588,1.338641241,1.185109355,0.006043869,-1.227583432,1.446757373
2024-01-01 0:05,0,0,0,-0.466929729,-1.835877558,-1.159127215,-1.979698604,0.575811487,-0.420170263,2.118045847,-0.422425063,-0.417928693,0.399746426,1.909720277,-1.051578987,-0.500330784,4.370675778,2.035108429,4.315870959,-2.268057122,4.389341208,-0.003933093,1.337460642,1.191206547,0.002020285,-1.234867926,1.442358309
2024-01-01 0:05,0,0,0,-0.470140284,-1.836588447,-1.15963506,-1.992034418,0.574988522,-0.416375324,2.127383604,-0.415910426,-0.422037898,0.406919133,1.898769757,-1.053188293,-0.507600393,4.363941428,2.033535398,4.324466199,-2.271353425,4.388106175,-0.013057069,1.337325619,1.197280347,-0.002898912,-1.242168767,1.437445976
2024-01-01 0:05,0,0,0,-0.473616009,-1.835795891,-1.159643197,-2.004895441,0.574704413,-0.414829414,2.134552999,-0.409544936,-0.428665988,0.413393555,1.889204127,-1.055390537,-0.514819681,4.35578783,2.031287048,4.33115312,-2.273220424,4.386373467,-0.02184718,1.338622428,1.201570587,-0.007760631,-1.24937511,1.432641111
2024-01-01 0:05,0,0,0,-0.477176348,-1.834040475,-1.159622856,-2.018427721,0.575035462,-0.416023087,2.139755635,-0.403581552,-0.438223511,0.419257618,1.881443137,-1.058546092,-0.521921449,4.347047016,2.028541362,4.335784285,-2.273518103,4.383892213,-0.030133556,1.341627404,1.202707984,-0.011938701,-1.256413245,1.428316291
2024-01-01 0:05,0,0,0,-0.480356775,-1.831014896,-1.159192984,-2.031927416,0.575884087,-0.419367135,2.142544184,-0.397948786,-0.450159226,0.424513992,1.875024724,-1.062229494,-0.528700249,4.338618746,2.025769233,4.338831272,-2.272549814,4.380841414,-0.037898033,1.346244325,1.200822041,-0.014968488,-1.262983336,1.424726457
2024-01-01 0:05,0,0,0,-0.482728019,-1.826458733,-1.157949815,-2.044610235,0.57711872,-0.423792303,2.142634141,-0.392498538,-0.463486938,0.429184046,1.869441735,-1.065995956,-0.534942301,4.331236485,2.023383243,4.341064591,-2.270931888,4.377525843,-0.04528997,1.352055846,1.197309503,-0.016588562,-1.268809352,1.421989247
2024-01-01 0:05,0,0,0,-0.484067754,-1.820596694,-1.155877753,-2.056111973,0.578666884,-0.428325278,2.140241636,-0.387186706,-0.477258083,0.433365321,1.864527075,-1.069749873,-0.540564164,4.325327629,2.021565103,4.343201756,-2.269333329,4.374157386,-0.052499322,1.358579243,1.193827136,-0.016716126,-1.273777245,1.420119916
2024-01-01 0:05,0,0,0,-0.484263586,-1.813769635,-1.153037821,-2.066191499,0.580449194,-0.432158864,2.135638035,-0.382043882,-0.490588168,0.43718709,1.860151579,-1.07345938,-0.545660604,4.321003515,2.020380922,4.345785071,-2.268301878,4.370914026,-0.059646816,1.365405438,1.191680491,-0.015408976,-1.27784217,1.419041169
2024-01-01 0:05,0,0,0,-0.48331199,-1.806354251,-1.149499856,-2.074696569,0.582374422,-0.434724194,2.129053571,-0.377185969,-0.502770009,0.440798176,1.856183927,-1.077109219,-0.550500315,4.318097045,2.019812054,4.349155348,-2.268209231,4.367934419,-0.066786832,1.3722209,1.191685237,-0.012875019,-1.281013627,1.418559767
2024-01-01 0:05,0,0,0,-0.481291384,-1.798732971,-1.145343527,-2.081535946,0.584339065,-0.435655808,2.120678414,-0.372794806,-0.513274062,0.444353387,1.852468247,-1.080687866,-0.555440452,4.316249784,2.019802901,4.35348566,-2.269273251,4.365326035,-0.073924604,1.378800428,1.194278027,-0.009513076,-1.283399868,1.418372631
2024-01-01 0:05,0,0,0,-0.478356895,-1.791282798,-1.140656978,-2.086677684,0.586230183,-0.434774707,2.110684679,-0.369083999,-0.521766398,0.448011482,1.848837256,-1.084188878,-0.560820223,4.314998928,2.02026464,4.358818102,-2.271582883,4.363164134,-0.081040795,1.384970261,1.199632097,-0.005957224,-1.285236459,1.418021411
2024-01-01 0:05,0,0,0,-0.474727005,-1.784362537,-1.135534455,-2.09014625,0.58792805,-0.432052752,2.099253987,-0.366262651,-0.528091069,0.451920857,1.845122625,-1.087608187,-0.566888451,4.313808398,2.021074209,4.365075432,-2.275100316,4.361491432,-0.088095341,1.390597476,1.2077227,-0.003098376,-1.286921804,1.41688198
2024-01-01 0:05,0,0,0,-0.470656734,-1.778301758,-1.130078342,-2.092010768,0.589311707,-0.427595039,2.086590826,-0.364508283,-0.5322535,0.456213029,1.841167001,-1.09094376,-0.57375475,4.312120092,2.022079728,4.372071538,-2.279658514,4.360305217,-0.095039524,1.395588191,1.218369478,-0.001916226,-1.288959973,1.414264781
2024-01-01 0:05,0,0,0,-0.466421186,-1.773393882,-1.124399156,-2.092391321,0.590266796,-0.42164498,2.072936538,-0.363956658,-0.534423199,0.460989065,1.836843812,-1.094198986,-0.581387391,4.309385346,2.023110335,4.379493923,-2.28492791,4.359540737,-0.101816508,1.399905273,1.23121884,-0.003071988,-1.291767134,1.409687395
2024-01-01 0:05,0,0,0,-0.462307539,-1.769918701,-1.118647759,-2.091493784,0.590707763,-0.414614478,2.058589627,-0.364710045,-0.534951046,0.466319584,1.832108708,-1.097419632,-0.589646309,4.305150239,2.023991097,4.386897826,-2.290394874,4.359046114,-0.108366143,1.403609234,1.245685983,-0.006504229,-1.295418603,1.403154229
2024-01-01 0:05,0,0,0,-0.458635341,-1.768232184,-1.11310757,-2.089758326,0.590631523,-0.407161903,2.044007675,-0.366863745,-0.534442861,0.472253304,1.82714464,-1.100796564,-0.598337382,4.299180688,2.024560982,4.393720963,-2.295366776,4.35855149,-0.114639071,1.406944457,1.260879975,-0.011468939,-1.299625459,1.39517279
2024-01-01 0:05,0,0,0,-0.455757904,-1.768775913,-1.108215238,-2.08788633,0.590141273,-0.400201577,2.02978149,-0.370506825,-0.533766187,0.478819713,1.822412004,-1.104698293,-0.607263176,4.291589447,2.024701334,4.399387164,-2.299087082,4.35772158,-0.120612214,1.410416616,1.275571886,-0.017001166,-1.303948895,1.386470942
2024-01-01 0:06,0,0,0,-0.453895737,-1.771644387,-1.104135866,-2.086126726,0.589236023,-0.394592568,2.016114596,-0.375654644,-0.533759406,0.485924151,1.818075368,-1.109208215,-0.616201577,4.282818471,2.024469448,4.40354376,-2.301022302,4.356384843,-0.126256406,1.414586216,1.28835853,-0.022254977,-1.307903347,1.377701292
2024-01-01 0:06,0,0,0,-0.453152259,-1.776639481,-1.100801311,-2.08431926,0.587805734,-0.391043754,2.002921096,-0.382259215,-0.535202934,0.493364379,1.814029688,-1.114170044,-0.62489842,4.273516841,2.024028389,4.406242993,-2.301149183,4.354618572,-0.131543977,1.419838957,1.298161499,-0.026624178,-1.311073447,1.369321509
2024-01-01 0:06,0,0,0,-0.453588794,-1.783529888,-1.098157669,-2.082310086,0.585749246,-0.390040947,1.990117978,-0.390259039,-0.538775478,0.500881315,1.810203967,-1.11943936,-0.633121868,4.264367382,2.023538512,4.407884008,-2.299963772,4.352670929,-0.136481016,1.426188471,1.304872309,-0.029746058,-1.313215118,1.361654337
2024-01-01 0:06,0,0,0,-0.455253099,-1.792111869,-1.096216466,-2.080098242,0.583017645,-0.391711276,1.977750968,-0.399557769,-0.544901487,0.508187889,1.806662416,-1.124952429,-0.640733461,4.255941642,2.023104572,4.409003551,-2.298216621,4.350832448,-0.141088143,1.433252637,1.309400876,-0.031435897,-1.314213693,1.354918101
2024-01-01 0:06,0,0,0,-0.458180857,-1.802202107,-1.095052626,-2.077869304,0.579614818,-0.395757086,1.96599998,-0.410022665,-0.553585027,0.514970856,1.803593659,-1.130727556,-0.647779247,4.24860188,2.022776405,4.410095531,-2.296657231,4.349321118,-0.145381062,1.44045898,1.313097839,-0.031647327,-1.314064114,1.349229423
2024-01-01 0:06,0,0,0,-0.462380615,-1.813608398,-1.094753954,-2.075902116,0.575561982,-0.401576963,1.955113301,-0.421518642,-0.564417586,0.520892183,1.801222839,-1.136807119,-0.654509329,4.242457213,2.022575369,4.411512936,-2.295867266,4.348225081,-0.149366826,1.447298992,1.317137208,-0.030431951,-1.312833305,1.344628645
2024-01-01 0:06,0,0,0,-0.467736668,-1.825897177,-1.095188233,-2.074179372,0.570775868,-0.40834032,1.945173091,-0.43390747,-0.576633328,0.525558283,1.799486544,-1.143009067,-0.661287488,4.237390752,2.022568928,4.413501384,-2.296279304,4.347582308,-0.153013596,1.453267495,1.322312956,-0.027919361,-1.310626559,1.341057456
2024-01-01 0:06,0,0,0,-0.473976156,-1.838346393,-1.095950678,-2.072291885,0.56505613,-0.415149105,1.936049649,-0.447042099,-0.58929996,0.528532836,1.797966815,-1.148868609,-0.668473337,4.23312209,2.022883873,4.41622519,-2.298187446,4.3474128,-0.156244236,1.457825508,1.329028851,-0.024328253,-1.307608382,1.33833957
2024-01-01 0:06,0,0,0,-0.480831558,-1.850379314,-1.096757535,-2.070022242,0.558293406,-0.421320542,1.927669364,-0.460779981,-0.601658767,0.529457723,1.796423586,-1.1540708,-0.676378304,4.229312653,2.023581567,4.419745572,-2.301728318,4.347644009,-0.159007999,1.46062644,1.337483895,-0.020047193,-1.304091073,1.336100373
