date,Fe-O163_dist,Fe-O164_dist,Fe-O165_dist,Fe-O166_dist,Fe-O167_dist,Fe-O168_dist,Fe-O169_dist,Fe-O170_dist,Fe-O171_dist,Fe-O172_dist,Fe-O173_dist,Fe-O174_dist,Fe-O175_dist,Fe-O176_dist,Fe-O177_dist,Fe-O178_dist,Fe-O179_dist,Fe-O180_dist,Fe-O181_dist,Fe-O182_dist,Fe-O183_dist,Fe-O184_dist,Fe-O185_dist,Fe-O186_dist,Fe-O187_dist,Fe-O188_dist,Fe-O189_dist,Fe-O190_dist,Fe-O191_dist,Fe-O192_dist,Fe-O193_dist,Fe-O194_dist,Fe-N94_dist,Fe-N95_dist,Fe-N96_dist,Fe-N97_dist,cn_fe_n,fe_n_mean,fe_n_min,fe_n_std,cn_fe_o,fe_o_mean,fe_o_min,fe_o_std,shell1_count,shell2_count,shell3_count,shell1_mean,shell1_min,shell1_std,fe_out_of_plane
2024-01-01 0:02,9.43325925,7.415932659,7.622468664,7.738220419,7.907599495,7.104506197,7.068632071,4.754431658,5.823851916,4.82580585,5.994452062,6.723096196,6.545185195,5.364825171,8.498287354,10.62845894,9.153458143,12.89534197,10.76427041,10.02566062,9.896624173,14.12453112,8.642509821,7.462114647,12.73617843,10.07518483,9.268807661,14.31786341,7.87043471,12.33277761,1.692686908,2.269411986,2.173690874,1.995608682,1.956064756,1.941345859,3,2.016677543,1.941345859,0.092797974,2,8.343027173,1.692686908,2.990910146,2,0,2,1.981049447,1.692686908,0.288362539,0.31760033
2024-01-01 0:02,9.430609931,7.421446781,7.618493762,7.737463831,7.901202331,7.102776562,7.067306076,4.749232768,5.814088981,4.838340284,5.994434517,6.717973001,6.537643279,5.359082643,8.489193003,10.62473492,9.145019846,12.88706247,10.75928578,10.02403907,9.890732365,14.12018881,8.641698073,7.456774783,12.72714783,10.06926506,9.267289448,14.30662712,7.863996471,12.32697678,1.692223468,2.262445964,2.172539233,1.999234463,1.975443227,1.942748623,3,2.022491386,1.942748623,0.088920861,2,8.338899875,1.692223468,2.989323807,2,0,2,1.977334716,1.692223468,0.285111248,0.329576046
2024-01-01 0:02,9.428620114,7.425974368,7.614140217,7.736391376,7.894362116,7.101211,7.066448023,4.744429611,5.805270435,4.850724922,5.994853636,6.714557729,6.529605939,5.354575802,8.480584927,10.620535,9.135944421,12.87993664,10.75501369,10.02355251,9.885136154,14.1162443,8.640460341,7.451162185,12.71882564,10.06366,9.265609365,14.29536377,7.858571576,12.32233796,1.695739051,2.255860741,2.170825894,2.001476177,1.99465628,1.944215302,3,2.027793413,1.944215302,0.085490142,2,8.335178236,1.695739051,2.987540451,2,0,2,1.975799896,1.695739051,0.280060845,0.340351595
2024-01-01 0:02,9.427337442,7.429520366,7.609415408,7.735080916,7.887589869,7.099881912,7.065968489,4.739819462,5.797547925,4.863382856,5.996032269,6.712988485,6.521548288,5.351102811,8.472814717,10.61599598,9.12665119,12.8738905,10.7512178,10.02430028,9.879776757,14.11282213,8.638791405,7.445213087,12.71136962,10.058447,9.263834745,14.28415827,7.854341649,12.31866099,1.702781924,2.249573458,2.168722857,2.002060055,2.013330181,1.945984876,3,2.032524492,1.945984876,0.082667411,2,8.331933062,1.702781924,2.985581843,2,0,2,1.976177691,1.702781924,0.273395767,0.349484785
2024-01-01 0:02,9.426813929,7.432067334,7.604387916,7.733704182,7.881366285,7.098712748,7.065896341,4.735270289,5.790881521,4.876608382,5.998143377,6.713273674,6.513851881,5.348394189,8.466066163,10.61131475,9.117541486,12.86882704,10.74761727,10.02624549,9.874661537,14.11008128,8.636625328,7.438919792,12.70479421,10.05360912,9.262050404,14.27304482,7.851337521,12.31569311,1.712800849,2.243357281,2.16619377,2.000981597,2.030919384,1.94820664,3,2.036575348,1.94820664,0.08048116,2,8.329186235,1.712800849,2.983489038,2,0,2,1.978079065,1.712800849,0.265278216,0.356892696
2024-01-01 0:02,9.427105008,7.433704678,7.599135146,7.732501638,7.876049376,7.097528967,7.066299069,4.730631648,5.785134999,4.890658394,6.00132751,6.715286053,6.506834981,5.34618783,8.460371783,10.60673103,9.109004532,12.86466898,10.74395174,10.02925038,9.869804663,14.10817464,8.633914954,7.432355503,12.69902689,10.04911362,9.260373123,14.26203426,7.84953835,12.31313888,1.725139879,2.23680687,2.163202147,1.998298038,2.046957707,1.951033555,3,2.039872862,1.951033555,0.078868872,2,8.326930793,1.725139879,2.981323104,2,0,2,1.980973374,1.725139879,0.255833496,0.362599839
2024-01-01 0:02,9.428252547,7.434636228,7.59372842,7.731767781,7.871856031,7.096092559,7.067275192,4.725759596,5.780073433,4.905733473,6.005671316,6.718779135,6.500671717,5.344252544,8.455598708,10.60248122,9.101363,12.86137538,10.74000483,10.03306753,9.865225827,14.10722154,8.630635381,7.42566623,12.69394893,10.04491731,9.258940551,14.25112002,7.848872544,12.31069856,1.739250513,2.229293099,2.159718584,1.994129335,2.061078508,1.954611577,3,2.042384501,1.954611577,0.077700386,2,8.325132223,1.739250513,2.979155745,2,0,2,1.984271806,1.739250513,0.245021293,0.3667412
2024-01-01 0:02,9.430255898,7.435180407,7.588224875,7.731796215,7.868849583,7.094144039,7.068933374,4.720586408,5.775375105,4.921940309,6.01117427,6.723415202,6.495316577,5.342416152,8.451438665,10.59876692,9.094837515,12.85894522,10.73562701,10.03732445,9.860945499,14.10727217,8.626789939,7.419046103,12.68942578,10.04097181,9.257892395,14.2402912,7.849218803,12.30809771,1.754888525,2.220023348,2.155729378,1.988660373,2.073028782,1.959077601,3,2.044124034,1.959077601,0.076812028,2,8.323731609,1.754888525,2.977051965,2,0,2,1.987455936,1.754888525,0.232567411,0.36956244
2024-01-01 0:02,9.433041673,7.435744423,7.582657371,7.732782209,7.866930733,7.09144078,7.071364428,4.715198285,5.770675497,4.939214881,6.017723579,6.728801063,6.490487006,5.340585408,8.447410489,10.59572922,9.089534231,12.85740225,10.73074356,10.0415432,9.856973611,14.10828237,8.622406914,7.412692199,12.68530334,10.03722494,9.257336784,14.22954044,7.850412423,12.30510611,1.772045398,2.208322019,2.151244945,1.982132546,2.082681301,1.964549526,3,2.04515208,1.964549526,0.07604665,2,8.322645526,1.772045398,2.975054515,2,0,2,1.990183708,1.772045398,0.21813831,0.371418385
2024-01-01 0:02,9.43645705,7.436762413,7.577033125,7.734733537,7.865831183,7.087791876,7.074620009,4.709862167,5.76564622,4.957293395,6.025087233,6.734530298,6.485718001,5.338754728,8.442906588,10.59343177,9.085441264,12.85677482,10.72535285,10.04520984,9.853295934,14.11011433,8.617537446,7.406765632,12.68138763,10.03362688,9.257327808,14.21886242,7.852254752,12.30155685,1.790724886,2.194052344,2.146315002,1.974828532,2.090054205,1.971121309,3,2.045579762,1.971121309,0.075291704,2,8.32177329,1.790724886,2.973168742,2,0,2,1.992388615,1.790724886,0.201663729,0.372743246
2024-01-01 0:02,9.440279851,7.438584307,7.571329381,7.737418664,7.865112368,7.083097959,7.078690774,4.704946354,5.760100443,4.975747283,6.032927711,6.740242544,6.480460261,5.337010677,8.437321881,10.59183751,9.082420357,12.85707061,10.71952575,10.04792197,9.849864881,14.11255275,8.612243883,7.401355725,12.67745056,10.03013423,9.257846573,14.20824325,7.854527911,12.29737915,1.810769281,2.17771148,2.141038562,1.967053189,2.095311335,1.978869804,3,2.045568223,1.967053189,0.074502101,2,8.321003948,1.810769281,2.971367513,2,0,2,1.99424038,1.810769281,0.1834711,0.373992733
2024-01-01 0:02,9.444267034,7.441391435,7.56551079,7.740440975,7.864227139,7.077383555,7.083521782,4.700806183,5.7540633,4.994118217,6.040872889,6.745691041,6.474195094,5.33551362,8.430247274,10.59081381,9.080225488,12.85828043,10.71340594,10.04954067,9.846609086,14.11535617,8.606605562,7.396491346,12.67328713,10.02673299,9.258823914,14.19766568,7.857034313,12.29264029,1.831883688,2.160069024,2.135530857,1.959073499,2.098756817,1.987829532,3,2.045297676,1.959073499,0.07371754,2,8.320241121,1.831883688,2.969616807,2,0,2,1.995976356,1.831883688,0.164092668,0.37553878
2024-01-01 0:02,9.448178943,7.445131862,7.559523508,7.743340122,7.862615526,7.070808752,7.089009777,4.697676251,5.747755077,5.0119985,6.048592483,6.750780883,6.466534556,5.334445129,8.42163074,10.59012406,9.078513663,12.86035994,10.70718103,10.05023147,9.843434638,14.11827984,8.600704075,7.392138438,12.66877769,10.02342876,9.260152005,14.18709538,7.859622844,12.28754473,1.853682225,2.141802974,2.129937605,1.951123642,2.100837193,1.998000993,2,2.044974858,1.951123642,0.073064806,2,8.319409246,1.853682225,2.967896684,2,0,1,1.9977426,1.853682225,0.144060375,0.377685809
2024-01-01 0:02,9.451806164,7.449537339,7.553310169,7.745688234,7.859860619,7.063662501,7.095010643,4.695630392,5.741515999,5.029078646,6.055866615,6.755586721,6.45730106,5.333949748,8.411805329,10.58942955,9.076881419,12.86321936,10.70105655,10.05039064,9.840235159,14.12110139,8.594614583,7.388215164,12.66393791,10.02023451,9.261708047,14.1764848,7.862207047,12.28242233,1.875757517,2.123395451,2.124426903,1.94340645,2.102111987,2.009342981,2,2.04482208,1.94340645,0.072737469,2,8.318465676,1.875757517,2.966203494,2,0,1,1.999576484,1.875757517,0.123818967,0.380717517
2024-01-01 0:02,9.454989962,7.454230807,7.546822941,7.74717207,7.855853253,7.056303429,7.10135132,4.694590565,5.735691466,5.04515358,6.062630748,6.760313199,6.446561883,5.334074183,8.401340651,10.58833541,9.07494442,12.86672971,10.69521975,10.05046852,9.836913949,14.12364421,8.588396895,7.384618494,12.65891287,10.01716029,9.263380689,14.16579086,7.864773749,12.27763825,1.897721002,2.105144123,2.119181208,1.936109814,2.103126191,2.021775861,2,2.045048269,1.936109814,0.072934782,2,8.317402289,1.897721002,2.964544603,2,0,1,2.001432562,1.897721002,0.103711561,0.38490605
2024-01-01 0:02,9.45762437,7.458827752,7.540035721,7.747605546,7.850814121,7.04909379,7.107840039,4.694372543,5.730563055,5.060123361,6.068954173,6.765244538,6.4345915,5.334750463,8.390850856,10.58642205,9.072421929,12.87072409,10.68980715,10.0508573,9.833393116,14.12578468,8.58209316,7.381235578,12.65390546,10.01420206,9.265082152,14.15498147,7.867360754,12.27349458,1.919232224,2.087226338,2.114381179,1.929413318,2.104264281,2.03518352,2,2.045810575,1.929413318,0.073790276,2,8.316234872,1.919232224,2.962926593,2,0,1,2.003229281,1.919232224,0.083997057,0.390389669
2024-01-01 0:02,9.459658408,7.46300699,7.532954297,7.746931879,7.845210918,7.042331337,7.114281282,4.694719282,5.726319285,5.073990225,6.074998468,6.77067979,6.421814224,5.335811426,8.380873668,10.58331099,9.069210693,12.87501227,10.68487933,10.051833,9.829625304,14.12746409,8.575729899,7.377959127,12.64910686,10.01134693,9.266761249,14.14404131,7.870037103,12.27013593,1.940010698,2.069740273,2.110197447,1.923486917,2.105627316,2.049415131,2,2.047181703,1.923486917,0.075319755,2,8.31499333,1.940010698,2.961350126,2,0,1,2.004875486,1.940010698,0.064864788,0.396963709
2024-01-01 0:02,9.461094617,7.466542945,7.525617816,7.745214785,7.839593601,7.03618048,7.120494317,4.69532951,5.723040356,5.086844744,6.080954719,6.776852581,6.408721076,5.337023655,8.371801153,10.57874813,9.065399095,12.87939791,10.6804035,10.05353218,9.825597947,14.12868859,8.569316468,7.374695458,12.64463397,10.00856956,9.268398791,14.13296511,7.872869338,12.26749826,1.959829711,2.052724233,2.106781885,1.918480627,2.107066886,2.064284708,2,2.049153526,1.918480627,0.077426327,2,8.313705456,1.959829711,2.95981048,2,0,1,2.006276972,1.959829711,0.046447261,0.404037268
2024-01-01 0:02,9.461979131,7.469306211,7.518091362,7.742621222,7.834462822,7.030658149,7.126340249,4.695867357,5.720704394,5.09887438,6.087000438,6.783874198,6.395793988,5.338133016,8.363875504,10.5726621,9.06121051,12.88369992,10.6762629,10.0559716,9.821331514,14.12952976,8.562853743,7.371373779,12.64049922,10.00584225,9.270006525,14.12174242,7.875900414,12.2653433,1.978524881,2.036153911,2.104265342,1.914525811,2.108375526,2.07958348,2,2.05168754,1.914525811,0.079952293,2,8.312390349,1.978524881,2.958301144,2,0,1,2.007339396,1.978524881,0.028814515,0.410854667
2024-01-01 0:02,9.462395658,7.471259967,7.51045668,7.73940986,7.830203935,7.025653633,7.131743127,4.695973052,5.719192547,5.110387299,6.093277652,6.791707224,6.383440278,5.338898651,8.357191747,10.56517429,9.056923606,12.88777707,10.67228153,10.05906956,9.816876639,14.13012263,8.556339775,7.367955299,12.63660785,10.00314246,9.271621903,14.11035416,7.879143439,12.2633338,1.99600203,2.019910904,2.102750605,1.91172392,2.109410702,2.095081484,2,2.054741678,1.91172392,0.082726867,2,8.311057133,1.99600203,2.956819911,2,0,1,2.007956467,1.99600203,0.011954437,0.41673376
2024-01-01 0:02,9.462531263,7.472526755,7.502858662,7.736002598,7.827136949,7.020988013,7.136770634,4.695387236,5.718372838,5.121877443,6.099922404,6.800258272,6.371984181,5.339202983,8.351740641,10.55664909,9.052868299,12.89163721,10.66835761,10.06275135,9.812381622,14.13073776,8.549827597,7.36453051,12.63285762,10.00053656,9.273393747,14.09885306,7.882661848,12.26119424,2.012423755,2.003956048,2.101973942,1.910079668,2.110192423,2.110361445,1,2.05815187,1.910079668,0.085556721,2,8.309786837,2.003956048,2.955362463,2,0,1,2.008189902,2.003956048,0.004233854,0.421177653
2024-01-01 0:02,9.462431882,7.473204475,7.495334202,7.732690115,7.825298343,7.016429811,7.141421958,4.693846564,5.717889649,5.133792634,6.106957091,6.80916968,6.361474326,5.338835221,8.347295381,10.54737013,9.04919317,12.89518605,10.66424206,10.06671386,9.80786756,14.13150896,8.543301605,7.361080498,12.62894532,9.997955636,9.275313466,14.08719042,7.886352015,12.25852433,2.027730994,1.987658127,2.10229351,1.909663106,2.110688878,2.125337722,1,2.061995804,1.909663106,0.088335115,2,8.308506423,1.987658127,2.953955994,2,0,1,2.00769456,1.987658127,0.020036433,0.423846263
2024-01-01 0:02,9.462171954,7.473491179,7.487942886,7.729792462,7.8246314,7.011746216,7.145799067,4.69143354,5.717349772,5.146502474,6.114349093,6.818085238,6.351776576,5.337703785,8.343488931,10.53766795,9.04597982,12.89842953,10.65978101,10.07061042,9.803408909,14.13260225,8.536763375,7.357663701,12.62457958,9.995355715,9.277416698,14.07537874,7.890116371,12.25504464,2.042071335,1.970420016,2.103734857,1.910512747,2.110952822,2.139803728,1,2.066251038,1.910512747,0.090922631,2,8.307173582,1.970420016,2.952621682,2,0,1,2.006245676,1.970420016,0.03582566,0.424654447
2024-01-01 0:02,9.461789354,7.473693179,7.480738916,7.727525131,7.82494955,7.006758003,7.150023797,4.688550935,5.716346852,5.16012307,6.122023854,6.82663944,6.342627344,5.335798474,8.339844351,10.52783579,9.043244229,12.90141722,10.65491399,10.07403782,9.799073713,14.13413195,8.530247693,7.354371865,12.61949475,9.992711495,9.279733566,14.06347883,7.893866814,12.2505657,2.055570686,1.951728778,2.106275167,1.912619251,2.111068623,2.153543046,1,2.070876522,1.912619251,0.093203523,2,8.305745536,1.951728778,2.951380575,2,0,1,2.003649732,1.951728778,0.051920954,0.423595087
2024-01-01 0:02,9.46126063,7.474187649,7.473757571,7.725912753,7.825923464,7.001353266,7.154208149,4.68579966,5.714515072,5.174427312,6.129847323,6.834475775,6.33366906,5.333171892,8.335831231,10.51808656,9.040922885,12.90420514,10.64965942,10.07656205,9.794901299,14.13611282,8.523802995,7.351293291,12.61345552,9.989996612,9.282256142,14.05156392,7.897510399,12.24499394,2.068219032,1.931485496,2.109862713,1.915956546,2.11112898,2.166348957,1,2.075824299,1.915956546,0.095075557,2,8.30416776,1.931485496,2.950237542,2,0,1,1.999852264,1.931485496,0.068366768,0.42076306
2024-01-01 0:02,9.460504475,7.475388151,7.467012107,7.724776369,7.82709363,6.995505977,7.158436854,4.683754775,5.711616647,5.188946693,6.137632722,6.841282554,6.324510631,5.329927348,8.330997032,10.50854703,9.038879029,12.90684315,10.64410899,10.07783928,9.790894344,14.13845507,8.517489485,7.348494677,12.60630252,9.987192118,9.284928365,14.03970241,7.900961461,12.23834987,2.079870563,1.910134917,2.11442414,1.920489826,2.1112191,2.178024574,1,2.08103941,1.920489826,0.096446416,2,8.302386851,1.910134917,2.949176275,2,0,1,1.99500274,1.910134917,0.084867823,0.416349685
2024-01-01 0:02,9.459400796,7.477666009,7.460489555,7.723790079,7.827918467,6.989288393,7.162749042,4.682762732,5.707614297,5.20316129,6.145172521,6.846837189,6.314776876,5.326192886,8.325135218,10.49925797,9.036914283,12.9093618,10.63840936,10.07775587,9.787017987,14.14098533,8.511375047,7.346014374,12.5980147,9.984292251,9.287646208,14.02794818,7.9041575,12.23078765,2.090336349,1.888405906,2.119861254,1.926158026,2.111411182,2.188375017,1,2.08645137,1.926158026,0.097238879,2,8.300363629,1.888405906,2.948174402,2,0,1,1.989371128,1.888405906,0.100965222,0.410652165
2024-01-01 0:02,9.457819104,7.481256606,7.454149499,7.722579342,7.827885087,6.982869004,7.167137,4.682870549,5.702662051,5.216629687,6.152282557,6.851054479,6.304155192,5.322086234,8.318380114,10.49017642,9.034789403,12.91177082,10.63273818,10.07650603,9.783208163,14.1434883,8.505525695,7.343864411,12.58876727,9.981302461,9.290272265,14.01634774,7.907075201,12.22260382,2.099463173,1.8669964,2.126059323,1.932878839,2.111763011,2.197220762,1,2.091980484,1.932878839,0.097392974,2,8.298084758,1.8669964,2.947223722,2,0,1,1.983229786,1.8669964,0.116233386,0.404071964
2024-01-01 0:02,9.455644299,7.486182517,7.447934503,7.720806838,7.826664741,6.976488621,7.17154904,4.683874335,5.697028458,5.229039684,6.158845992,6.854015647,6.292448199,5.317675406,8.311159459,10.48118157,9.032262031,12.91405875,10.62728205,10.07452216,9.77938509,14.14575124,8.500001023,7.342038956,12.5789245,9.978229154,9.292654971,14.00495306,7.909735929,12.21421118,2.10715702,1.846439283,2.132890609,1.940527765,2.112306704,2.20440023,1,2.097531327,1.940527765,0.096875786,2,8.295567053,1.846439283,2.946335812,2,0,1,1.976798151,1.846439283,0.130358868,0.397082033
2024-01-01 0:02,9.452796324,7.492230734,7.441783596,7.71822503,7.824234509,6.970414738,7.175898888,4.685415224,5.691000527,5.240210627,6.164830528,6.85595682,6.2796286,5.312951139,8.304034757,10.47208037,9.029138021,12.9161922,10.62221238,10.07231671,9.775470083,14.14759689,8.494848326,7.34052236,12.56895728,9.9750681,9.294649956,13.99383784,7.912197499,12.20607672,2.113378897,1.82711222,2.140222427,1.948921454,2.113035779,2.209774728,1,2.102988597,1.948921454,0.095691257,2,8.292852121,1.82711222,2.945533925,2,0,1,1.970245558,1.82711222,0.143133339,0.390158609
2024-01-01 0:02,9.449244401,7.499029003,7.43565594,7.714698001,7.82088013,6.964881514,7.180089291,4.687081599,5.684819216,5.250081604,6.170277415,6.857220064,6.265872509,5.307827278,8.297545168,10.46262976,9.025337374,12.9181251,10.61766699,10.07035864,9.771400456,14.14890613,8.49010891,7.339298923,12.55934217,9.971811288,9.296139666,13.98310187,7.914538167,12.1986182,2.118138776,1.80929805,2.147920961,1.957789841,2.113887316,2.213227679,1,2.108206449,1.957789841,0.093893729,2,8.290000737,1.80929805,2.944839673,2,0,1,1.963718413,1.80929805,0.154420363,0.383692422
2024-01-01 0:02,9.445005506,7.506135549,7.429538989,7.710195942,7.817073192,6.96003359,7.184036774,4.688456451,5.67865211,5.258708237,6.175266351,6.858172878,6.25153177,5.302154584,8.292122937,10.45255897,9.020922955,12.91980664,10.61372391,10.06900948,9.767132829,14.14962415,8.485814611,7.338354655,12.55047645,9.968448902,9.297038977,13.97284682,7.916833378,12.19210163,2.121477466,1.793209882,2.1558661,1.966788035,2.114731277,2.214680944,1,2.113016589,1.966788035,0.091593466,2,8.28707708,1.793209882,2.944264503,2,0,1,1.957343674,1.793209882,0.164133792,0.377985765
2024-01-01 0:02,9.440141717,7.513122377,7.423455803,7.704790383,7.81332387,6.95588886,7.187701812,4.68914361,5.672588816,5.266271236,6.179883894,6.859127471,6.237067752,5.295756437,8.288062414,10.4416288,9.016098634,12.92119477,10.61038364,10.06851121,9.762651474,14.14976806,8.481989635,7.337681404,12.54263906,9.96498821,9.297302879,13.96315371,7.919144478,12.18657484,2.123462876,1.779005265,2.163953465,1.975512255,2.115359316,2.214094364,1,2.11722985,1.975512255,0.088956739,2,8.284140794,1.779005265,2.943806924,2,0,1,1.951234071,1.779005265,0.172228805,0.373253478
2024-01-01 0:02,9.434755359,7.519619277,7.417461476,7.698656983,7.810081512,6.952345107,7.191110393,4.688771647,5.666644097,5.273095694,6.184207525,6.860279606,6.22297202,5.288458844,8.285514033,10.42970132,9.011180762,12.92226854,10.6075554,10.06899122,9.757969714,14.14943085,8.478655053,7.337278066,12.53596756,9.961463182,9.296927965,13.95407292,7.921511021,12.18185973,2.124187122,1.766783967,2.172104768,1.983549775,2.115534331,2.211473924,1,2.1206657,1.983549775,0.086196315,2,8.281243061,1.766783967,2.943454331,2,0,1,1.945485544,1.766783967,0.178701577,0.369553332
2024-01-01 0:02,9.428975954,7.525342231,7.411635415,7.692060434,7.8076718,6.949217736,7.194357679,4.687020934,5.660772255,5.279656247,6.18829169,6.861694799,6.209659285,5.280126472,8.28449725,10.41680236,9.006537947,12.92303644,10.60507509,10.07047457,9.753129697,14.1487784,8.475832455,7.337155449,12.5304658,9.957938757,9.295951257,13.94563992,7.923952104,12.17762799,2.123754138,1.756556989,2.180261185,1.990534925,2.115077582,2.20687324,1,2.123186733,1.990534925,0.083551159,2,8.278427798,1.756556989,2.943192125,2,0,1,1.940155564,1.756556989,0.183598575,0.366626779
2024-01-01 0:02,9.422948286,7.530089119,7.406071526,7.685344766,7.806285055,6.946291262,7.197591877,4.683676299,5.654868134,5.286564522,6.192169538,6.863334055,6.19740199,5.270676232,8.28490105,10.40312887,9.002543245,12.92353462,10.60273724,10.07288695,9.748197655,14.14804451,8.473544263,7.337335777,12.52601138,9.954501613,9.294443046,13.93790168,7.926468729,12.17348408,2.122260181,1.748195235,2.18838879,1.996194036,2.113920668,2.200395017,1,2.124724628,1.996194036,0.081264955,2,8.275732275,1.748195235,2.943012503,2,0,1,1.935227708,1.748195235,0.187032473,0.363848812
2024-01-01 0:02,9.41682031,7.533745816,7.400867678,7.678896895,7.805977957,6.943361188,7.200989764,4.678726227,5.648772199,5.294478968,6.195855316,6.865095485,6.186295216,5.260088962,8.28648333,10.38900882,8.999528452,12.92382458,10.60035143,10.07604797,9.743254857,14.14751457,8.471814092,7.337849879,12.52236629,9.951244615,9.292503716,13.93094411,7.929050612,12.16904371,2.1197567,1.741382842,2.196466969,2.000372622,2.112073443,2.192183567,1,2.12527415,2.000372622,0.079561199,2,8.273185705,1.741382842,2.942922478,2,0,1,1.930569771,1.741382842,0.189186929,0.360430541
2024-01-01 0:02,9.410725678,7.536282221,7.396119888,7.673072648,7.806666341,6.940268077,7.204724122,4.672455317,5.642281001,5.303868629,6.19934389,6.866842446,6.176267247,5.248414367,8.288870028,10.37482992,8.997746445,12.92398097,10.59779428,10.07965776,9.738385848,14.1474849,8.470663803,7.338732751,12.51920986,9.948254177,9.290245904,13.92488635,7.931679202,12.16398297,2.116189211,1.735631433,2.204481308,2.003039976,2.109557283,2.182409679,1,2.124872062,2.003039976,0.078622212,2,8.270798677,1.735631433,2.94294857,2,0,1,1.925910322,1.735631433,0.190278889,0.355684515
2024-01-01 0:02,9.404772519,7.53775167,7.391907162,7.668104851,7.808130007,6.936910699,7.20894301,4.665427649,5.63517406,5.314805599,6.202615654,6.868425896,6.167122119,5.235761294,8.291586512,10.3609594,8.997351968,12.92408768,10.59503271,10.08330554,9.733658079,14.14821243,8.470109067,7.340018473,12.51618663,9.945597658,9.28777892,13.91984299,7.934335936,12.15806696,2.111409469,1.730487682,2.21241861,2.00427413,2.106390623,2.171263223,1,2.123586647,2.00427413,0.078573777,2,8.268558759,1.730487682,2.943123186,2,0,1,1.920948575,1.730487682,0.190460894,0.349158894
2024-01-01 0:02,9.39903257,7.538291533,7.388282425,7.664014929,7.810013247,6.933256459,7.213749992,4.658348217,5.627276195,5.326900838,6.205631927,6.869694394,6.158588997,5.222296005,8.294127142,10.34770635,8.998389385,12.92423002,10.59212577,10.08648805,9.729110177,14.14985144,8.47015492,7.341731393,12.51297372,9.943317522,9.285187344,13.91588329,7.937005501,12.1511815,2.105310993,1.725888975,2.220264603,2.004245001,2.102595813,2.158949959,1,2.121513844,2.004245001,0.079471769,2,8.266438788,1.725888975,2.943452317,2,0,1,1.915599984,1.725888975,0.189711009,0.340654182
2024-01-01 0:02,9.393535305,7.53812706,7.385260909,7.660605457,7.811856933,6.929344217,7.219197077,4.651854689,5.618525313,5.339497377,6.20833791,6.870507756,6.150359815,5.208222687,8.296085438,10.33529248,9.000794034,12.92449654,10.58919377,10.08870323,9.724741242,14.15241923,8.470795122,7.343886802,12.50935941,9.941433575,9.282522129,13.91300721,7.939679206,12.14334709,2.097995985,1.722281911,2.22800097,2.003195068,2.09822001,2.145687138,2,2.118775797,2.003195068,0.081295455,2,8.264414591,1.722281911,2.943896277,2,0,1,1.910138948,1.722281911,0.187857037,0.330179965
2024-01-01 0:02,9.388271381,7.537570668,7.382814554,7.65752435,7.813175137,6.925284451,7.225282032,4.646346626,5.609027481,5.35189717,6.210673663,6.870753784,6.142120417,5.193769538,8.297298983,10.32384776,9.004399164,12.92497092,10.58638898,10.08959199,9.720515634,14.15579519,8.472011894,7.346494395,12.50532411,9.939939848,9.279797204,13.91114245,7.942358739,12.13473392,2.089797777,1.720354335,2.235584066,2.001408748,2.09333619,2.131696799,2,2.115506451,2.001408748,0.083950234,2,8.262477329,1.720354335,2.944388756,2,0,1,1.905076056,1.720354335,0.184721721,0.317901176
2024-01-01 0:02,9.3831919,7.53700297,7.380868435,7.654368782,7.813585943,6.921239359,7.231942454,4.641913122,5.59903052,5.363517268,6.212587615,6.870367925,6.133574578,5.179145494,8.297910624,10.31339762,9.008951786,12.92571536,10.58385602,10.08906842,9.716369175,14.15975294,8.473770012,7.34955526,12.50105498,9.938794341,9.27699677,13.91015788,7.945049208,12.12564303,2.081140178,1.720688521,2.242951665,1.999200357,2.088045186,2.117203305,2,2.111850128,1.999200357,0.087282466,2,8.260631515,1.720688521,2.944871684,2,0,1,1.90091435,1.720688521,0.180225829,0.304113426
2024-01-01 0:02,9.378217587,7.536838317,7.379314553,7.650773585,7.812956406,6.917403843,7.239055188,4.638378293,5.58885174,5.373941057,6.214052329,6.869356846,6.124485694,5.16450704,8.298317415,10.30385321,9.014146891,12.92676571,10.58171573,10.08734793,9.712225107,14.16401275,8.476019518,7.353066365,12.49689659,9.93791634,9.274094824,13.90989594,7.947752719,12.11648446,2.072435531,1.723630677,2.250013209,1.996891199,2.082460505,2.102424426,2,2.107947335,1.996891199,0.091099203,2,8.258897193,1.723630677,2.945311014,2,0,1,1.898033104,1.723630677,0.174402427,0.28923423
2024-01-01 0:02,9.37325553,7.537448625,7.378036954,7.646487273,7.811468025,6.913953842,7.246445471,4.635403436,5.578772293,5.382910195,6.215074804,6.867804971,6.114735903,5.149922249,8.299009531,10.2950159,9.019676438,12.92811975,10.5800424,10.08483979,9.708009242,14.16830177,8.478697218,7.35701858,12.49323176,9.937185399,9.271073178,13.91019723,7.950454438,12.10769934,2.064021976,1.729298789,2.256654144,1.994796849,2.076712099,2.087574273,3,2.103934341,1.994796849,0.095188015,2,8.257300384,1.729298789,2.945694024,2,0,1,1.896660383,1.729298789,0.167361593,0.273807998
