Step,cn_fe_n,fe_n_mean,fe_n_min,fe_n_std,cn_fe_o,fe_o_mean,fe_o_min,fe_o_std,shell1_count,shell2_count,shell3_count,shell1_mean,shell1_min,shell1_std,fe_out_of_plane
604,0,2.5180236848468986,2.178606214613566,0.30021319547043895,2,7.835092286253542,1.912806438787899,2.5442354733821255,2,0,2,1.9631124295161904,1.912806438787899,0.05030599072829156,1.419780516620449
605,0,2.522312360980636,2.1785915787655092,0.30384523021614246,2,7.831881096560669,1.9058257970388248,2.5435872850026926,2,0,2,1.9586246021827038,1.9058257970388248,0.052798805143879024,1.4300177961119485
606,0,2.5262756744703907,2.177518509127428,0.3078428210261119,2,7.82858574459259,1.8990754080662873,2.5430752964127037,2,0,2,1.953652944902333,1.8990754080662873,0.054577536836045715,1.439855524803888
607,0,2.529808261328954,2.175243656253427,0.31223715538863744,2,7.825197668186821,1.892714918582159,2.542652050087227,2,0,2,1.9483603803795002,1.892714918582159,0.0556454617973412,1.4490138133755375
608,0,2.532830493438401,2.1717153237722386,0.31704626779055917,2,7.821715530957921,1.8868414024587854,2.5422577936804496,2,0,2,1.9428901775697396,1.8868414024587854,0.056048775110954296,1.4572989380748045
609,0,2.53529154834957,2.1669678711932057,0.32227173671683906,2,7.818141082996676,1.8814801664507053,2.5418368140693417,2,0,2,1.9373211426357853,1.8814801664507053,0.055840976185079993,1.4645984859014274
610,0,2.5371643849017027,2.1611026262475144,0.3278954569263967,2,7.814471341487253,1.8765461025842103,2.5413613577306897,2,0,2,1.9316141139798,1.8765461025842103,0.05506801139558981,1.4708682457533084
611,0,2.5384521693771007,2.154275166996831,0.3338841512438046,2,7.810700450275512,1.8717938021684,2.540843639129417,2,0,2,1.9256127228403206,1.8717938021684,0.05381892067192062,1.4761192695556589
612,0,2.539186439675431,2.146680127737405,0.34018823671704723,2,7.806832153546345,1.8667736140422773,2.5403346010981327,2,0,2,1.9190778454978603,1.8667736140422773,0.05230423145558294,1.4803970889730236
613,0,2.539463433513289,2.1386182551550617,0.34672669810410484,2,7.802870953855315,1.8608120140292694,2.5399112615425596,2,0,2,1.9116721103647296,1.8608120140292694,0.05086009633546007,1.483838666171259
614,0,2.5394044317848055,2.1304193881068936,0.3533934443300489,2,7.798840301033686,1.8532204329828301,2.539655074985518,2,0,2,1.9030779350064144,1.8532204329828301,0.0498575020235843,1.486619752127853
615,0,2.539134086604138,2.1224167581210827,0.36005574993429146,2,7.794787860671631,1.8437260557714512,2.539614608054329,2,0,2,1.8932045462876923,1.8437260557714512,0.04947849051624098,1.4889406487077907
616,0,2.538774842956559,2.114982736653732,0.3665324785146817,2,7.790777340065224,1.832736907455616,2.539784707527152,2,0,2,1.882310711457556,1.832736907455616,0.049573804001940114,1.491046372596958
617,0,2.5384311159150648,2.1085046666833187,0.3726043638912834,2,7.78687191854238,1.8211281615794244,2.5401222958181466,2,0,2,1.8708957433458335,1.8211281615794244,0.049767581766409164,1.4932171622258053
618,0,2.5381744116007274,2.1033154688089684,0.37805031570665903,2,7.78311957095371,1.809826657779921,2.5405742557225994,2,0,2,1.8594963423450126,1.809826657779921,0.04966968456509169,1.4957305849738767
619,1,2.5380610028642425,2.0996969271729706,0.3826699330756737,2,7.7795456451677065,1.7995779633201645,2.541092464171293,2,0,2,1.8485562167765655,1.7995779633201645,0.048978253456401055,1.4988520350102907
620,1,2.538132996371411,2.0978282345340373,0.38632086365678947,2,7.776160184772708,1.7908979409591999,2.541633135868623,2,0,2,1.8383988682052594,1.7908979409591999,0.04750092724605959,1.5027831965300718
621,1,2.5384153499169955,2.0977438473958343,0.38894133339023085,2,7.772963984233897,1.7840992110729155,2.542152702198424,2,0,2,1.8292199984706334,1.7840992110729155,0.045120787397718076,1.5076218066086897
622,1,2.5389097923522392,2.099315515033,0.3905531593867085,2,7.769954764344775,1.7793311436806483,2.542607392019924,2,0,2,1.821078430584978,1.7793311436806483,0.04174728690432983,1.5133448757666024
623,0,2.5396013977806247,2.1022763279792787,0.3912516437997823,2,7.767128282402048,1.776611277503844,2.5429587397509072,2,0,2,1.8138865479016801,1.776611277503844,0.03727527039783596,1.5198294612239558
624,0,2.5404689176542132,2.1062760690296716,0.39118824984868056,2,7.764471716009238,1.7758071011160454,2.543186077304604,2,0,2,1.8074134591622246,1.7758071011160454,0.031606358046179284,1.5268946735018687
625,0,2.541498241574604,2.1109333853737042,0.39055136771375626,2,7.761966340219471,1.7766155052915986,2.5432909720881134,2,0,2,1.8013867557732763,1.7766155052915986,0.02477125048167772,1.5343395630828323
626,0,2.542693128302271,2.1158872576196424,0.38954675794392524,2,7.7595959939538215,1.7785273835814703,2.5432918509591604,2,0,2,1.7956336789518337,1.7785273835814703,0.017106295370363345,1.5419694790975125
627,0,2.5440757393321882,2.120814814133736,0.38838926796892054,2,7.7573534563136555,1.7808166126198837,2.543221643382297,2,0,2,1.790085647892679,1.7808166126198837,0.009269035272795212,1.5495973531263558
628,0,2.5456868522932963,2.12545476125364,0.3872871372846457,2,7.755245214983013,1.7826670886138356,2.5431235638083374,2,0,2,1.7847176310861896,1.7826670886138356,0.0020505424723540333,1.5570435011826596
629,0,2.547580407394452,2.1296120438234514,0.3864311286943102,2,7.75329610582838,1.775666035581116,2.543032601189364,2,0,2,1.779578212457543,1.775666035581116,0.003912176876427087,1.564126548437819
630,0,2.5498123383236635,2.1331568592611134,0.38598184136843267,2,7.751553998295441,1.7665693307286203,2.5429486812482867,2,0,2,1.7749171323958004,1.7665693307286203,0.008347801667180188,1.570656012789318
631,0,2.552431107685876,2.136018830362163,0.38606040284323184,2,7.750079992641736,1.7598415801760405,2.5428369949785936,2,0,2,1.771172721678483,1.7598415801760405,0.01133114150244241,1.5764384927114805
632,0,2.5552985319621864,2.1379004162021054,0.38672095241184606,2,7.748961473507652,1.7560284662062484,2.5426832577430876,2,0,2,1.7687471461373447,1.7560284662062484,0.012718679931096322,1.581093256489311
633,0,2.558376919884882,2.138710709761968,0.38800396421428296,2,7.748219657375566,1.7551158827109072,2.5424637782085,2,0,2,1.7679033655019782,1.7551158827109072,0.012787482791071003,1.5844429543076788
634,0,2.5615796239621105,2.1383296230069013,0.389920826309279,2,7.747846368251334,1.7569259209126562,2.542177105411099,2,0,2,1.768695028720813,1.7569259209126562,0.011769107808156765,1.5863731391979514
635,0,2.5649991496810034,2.1371847914880915,0.39245216077060735,2,7.747855117360453,1.7612137363567304,2.541769806694353,2,0,2,1.7713906599716296,1.7612137363567304,0.010176923614899192,1.5871485512377117
636,0,2.5688427701139727,2.135799295776984,0.3952868711158346,2,7.748202928249572,1.7682777662535538,2.5411503957293355,2,0,2,1.7764202926808732,1.7682777662535538,0.008142526427319385,1.5872960957249713
637,0,2.5730624771010855,2.1342595916242573,0.398395928544685,2,7.748849240972994,1.7773054855120225,2.540351617212725,2,0,2,1.783354003739594,1.7773054855120225,0.006048518227571464,1.586960290043166
638,0,2.5773552107250097,2.1321962003073476,0.40205077027262376,2,7.749744038734048,1.7864696367277484,2.5395235328098185,2,0,2,1.7909177650080657,1.7864696367277484,0.004448128280317265,1.5858670988262773
639,0,2.581577625494055,2.12938400840231,0.4063433085237513,2,7.750794035811949,1.7942424376674968,2.5387560457356586,2,0,2,1.7981734786804113,1.7942424376674968,0.003931041012914527,1.5839100837007791
640,0,2.5861199388819816,2.1267722965341473,0.4108939407266229,2,7.7519378502941,1.8003826919490975,2.537990549049196,2,0,2,1.8052231072666567,1.8003826919490975,0.004840415317559077,1.5818355362758147
641,0,2.59100294688508,2.1245288115833283,0.41570963282987605,2,7.753128157930586,1.8050361767351388,2.5372319518510276,2,0,2,1.8119674197729458,1.8050361767351388,0.006931243037807011,1.5797568317574107
642,0,2.5958570207425633,2.121906072927034,0.42116549283792415,2,7.75432562494204,1.808623744353148,2.5365632151148674,2,0,2,1.8180164855355048,1.808623744353148,0.009392741182356668,1.5771489612082275
643,0,2.601014717940859,2.119858911350825,0.42708405330976185,2,7.7555350958409335,1.8124865221967559,2.5359192244622184,2,0,2,1.8239874103202234,1.8124865221967559,0.011500888123467501,1.5745792795555942
644,0,2.6065188089224045,2.1185458357078297,0.4334782680664347,2,7.756757370305448,1.8175678262188364,2.5352956766648878,2,0,2,1.8302017769516383,1.8175678262188364,0.012633950732802046,1.5721333670402204
645,0,2.612401833286918,2.118082279398548,0.4403468525673292,2,7.757995306735582,1.824340446227055,2.534708827948299,2,0,2,1.8368373844787418,1.824340446227055,0.012496938251686851,1.5698692519844681
646,0,2.618702971469146,2.1185588560788595,0.447691273564076,2,7.759249727226481,1.832980100924144,2.534175418139135,2,0,2,1.8440016145696037,1.832980100924144,0.011021513645459668,1.5678326668737934
647,0,2.625448823513504,2.119990818973423,0.4555296471319303,2,7.760517752825143,1.843479567453821,2.533711227602059,2,0,2,1.8517231868132318,1.843479567453821,0.00824361935941087,1.5660241695300552
648,0,2.632617390597949,2.122243866746769,0.46390724415687606,2,7.76179102317233,1.8556923347937628,2.53333405227865,2,0,2,1.8599276645098226,1.8556923347937628,0.004235329716059777,1.5643635859888643
649,0,2.6401321534998137,2.1250564982148923,0.472868957444099,2,7.763051366123197,1.8675471019383898,2.5330592993301635,2,0,2,1.8684405782173086,1.8675471019383898,0.0008934762789187811,1.5627277370394492
650,0,2.647849039028601,2.1280722058000077,0.48242566579442536,2,7.764278390640484,1.8700294677535396,2.532899078535571,2,0,2,1.8770098498312693,1.8700294677535396,0.006980382077729663,1.5609704168600158
651,0,2.6555917353268033,2.13095316496465,0.49251508634741215,2,7.7654490581467375,1.8715559120285212,2.5328581180555445,2,0,2,1.8853235923184508,1.8715559120285212,0.013767680289929474,1.5589836141623377
652,0,2.663248279579572,2.1334503724965606,0.5029710637491098,2,7.766489917993891,1.872171420640307,2.53293449865463,2,0,2,1.8929620510212626,1.872171420640307,0.02079063038095552,1.556732107894637
653,0,2.6707410012387793,2.1356988242278647,0.5135564088609372,2,7.767422897793208,1.872081056811811,2.5331106725230716,2,0,2,1.8996670456805695,1.872081056811811,0.027585988868758737,1.5543503390989473
654,0,2.677951755523223,2.1376822900137618,0.523985842605224,2,7.768233942104643,1.8715359471168584,2.533393759664367,2,0,2,1.9051691495543746,1.8715359471168584,0.033633202437516,1.551839428937435
655,0,2.6847697672814643,2.1393552139920518,0.5340706906177457,2,7.768892145333304,1.8705866221913583,2.5338011050761873,2,0,2,1.9092046912451375,1.8705866221913583,0.03861806905377907,1.549176432854018
656,0,2.6910440893267293,2.140552869337492,0.5437414578214658,2,7.769373946630307,1.8691195166119954,2.5343429533597837,2,0,2,1.9117175224375156,1.8691195166119954,0.0425980058255202,1.5462360044378312
657,0,2.696810494840462,2.1415488346494964,0.5527351516668144,2,7.769661410909293,1.8673152212703945,2.534969079937066,2,0,2,1.9132826003021874,1.8673152212703945,0.04596737903179293,1.543156302376169
658,0,2.7021489860601573,2.142466161899665,0.560809524871799,2,7.769669919759586,1.8651302107170666,2.53566272089217,2,0,2,1.9141729454549763,1.8651302107170666,0.049042734737909655,1.5401246691197086
659,0,2.7070112007432625,2.143533896060584,0.5679219457249225,2,7.769463502850242,1.8625005451179804,2.536424669948839,2,0,2,1.9147732846970968,1.8625005451179804,0.0522727395791166,1.5371147966657563
660,0,2.7114592659865284,2.1449648993642314,0.5739920977706316,2,7.769037167785265,1.859305449003869,2.5372723084896576,2,0,2,1.9151835485452982,1.859305449003869,0.055878099541429194,1.5342525154367053
661,0,2.715587498160616,2.146978325821567,0.578986092622645,2,7.768395718594662,1.855511975919722,2.538219766272779,2,0,2,1.9154548953748756,1.855511975919722,0.05994291945515351,1.531691120657692
662,0,2.7192659811204622,2.143727422297748,0.5831327369259879,2,7.767553203649769,1.8507232775248545,2.5393266531336702,2,0,2,1.9153018693361696,1.8507232775248545,0.06457859181131498,1.5292104302641494
663,0,2.7226430886095425,2.1390581974310336,0.5864674949850953,2,7.766541261237144,1.8452071781622288,2.5405716186542806,2,0,2,1.9148663142970261,1.8452071781622288,0.06965913613479724,1.527014710512956
664,0,2.725894170038716,2.135199639537286,0.5890450236280148,2,7.76537779299197,1.8392625376184801,2.5419197893919856,2,0,2,1.9142300603454636,1.8392625376184801,0.0749675227269836,1.5253049356470796
665,0,2.729116879211299,2.1321998819260237,0.5909141204248448,2,7.764094149046376,1.8332092625145888,2.5433296208643634,2,0,2,1.9134469016317546,1.8332092625145888,0.08023763911716575,1.5241952117382263
666,0,2.732292605699591,2.129980080941258,0.5920947406027359,2,7.762742966145682,1.8273703938162023,2.544755933897269,2,0,2,1.9125521763608044,1.8273703938162023,0.08518178254460229,1.5236703720991402
667,0,2.735263909452584,2.1285402838676735,0.5925470758920144,2,7.761405081473336,1.8222240348051137,2.5461572921854643,2,0,2,1.9115428167622912,1.8222240348051137,0.08931878195717746,1.5235453107573997
668,0,2.738122221214846,2.1281804704007676,0.5919325497695562,2,7.760003290375545,1.8182844301050554,2.5472958938475605,2,0,2,1.9107067066068388,1.8182844301050554,0.09242227650178347,1.5240986856544692
669,0,2.7407098521691005,2.1288685673430443,0.590106264198851,2,7.758530215470957,1.8157141760186561,2.5480977621321985,2,0,2,1.9099611918640473,1.8157141760186561,0.0942470158453913,1.5251981062703794
670,0,2.742741682906347,2.1303737748636924,0.5870812260447063,2,7.757186689667764,1.8145492303394712,2.54880520255737,2,0,2,1.9091471601621497,1.8145492303394712,0.09459792982267856,1.5264301845302024
671,0,2.7442525429577866,2.132945555833578,0.5827081532051738,2,7.755887527167899,1.8145290349186463,2.5494420440108634,2,0,2,1.9081092286968393,1.8145290349186463,0.09358019377819293,1.5278576199929166
672,0,2.74509641498111,2.1362750407749687,0.5771297083524641,2,7.754602009331194,1.8148691519841682,2.5500750876633895,2,0,2,1.906586784739663,1.8148691519841682,0.09171763275549483,1.5292386878345217
673,0,2.7450845439252944,2.139913400035875,0.5705000936996236,2,7.753316439074413,1.8149477091137496,2.550808197165902,2,0,2,1.9042489607022337,1.8149477091137496,0.08930125158848423,1.5303671933955396
674,0,2.7443456600680385,2.144085801282365,0.5627283083009211,2,7.752008669073708,1.8143767245640454,2.551681402049729,2,0,2,1.9011419875037543,1.8143767245640454,0.08676526293970899,1.5314623445323985
675,0,2.742937510520558,2.1489686278355,0.5538497223339396,2,7.750691695288471,1.8128590875480024,2.552748132770782,2,0,2,1.897235201817808,1.8128590875480024,0.08437611426980551,1.5325501776244468
676,0,2.7409940840353473,2.154625806213602,0.5439277585892719,2,7.749342851236998,1.8102037372839732,2.554035735411219,2,0,2,1.8925110725901544,1.8102037372839732,0.08230733530618117,1.5337972631213774
677,0,2.7385826178925283,2.161046345369417,0.5331217929072666,2,7.747979774976606,1.806858209162284,2.5555297142828786,2,0,2,1.8872132205910532,1.806858209162284,0.08035501142876922,1.5352302900074695
678,0,2.73570993435793,2.1679970697493034,0.5217361582749935,2,7.746604706436765,1.8032633549749535,2.5572114827184116,2,0,2,1.8814786595027497,1.8032633549749535,0.07821530452779635,1.5367574328403948
679,0,2.732491265408074,2.1756211720271987,0.509954704711265,2,7.745295742391393,1.8006084776671498,2.5589956736010593,2,0,2,1.8758994086575258,1.8006084776671498,0.07529093099037598,1.538367980425264
680,0,2.7291532581892675,2.184006092571579,0.4978896851124803,2,7.744094660313064,1.7997415968677788,2.5607763738827516,2,0,2,1.871049990761385,1.7997415968677788,0.0713083938936061,1.5402510450095666
681,0,2.7258583355220494,2.193302586174344,0.4856537797506037,2,7.743014580517251,1.8010644986389353,2.5624878052301514,2,0,2,1.8671346778341265,1.8010644986389353,0.0660701791951912,1.5424278432450516
682,0,2.7223382811399075,2.202729781947136,0.47368869494699634,2,7.742161321432489,1.804272769379089,2.564167265101269,2,0,2,1.8638190180153011,1.804272769379089,0.05954624863621205,1.5443056454386348
683,0,2.71867884082678,2.212298675712716,0.4620529711524096,2,7.741520460557197,1.809239676394533,2.5657756341646656,2,0,2,1.8610120725119117,1.809239676394533,0.051772396117378494,1.5458052806444906
684,0,2.7150087799556517,2.2222905430941067,0.45060065807640576,2,7.741141942730248,1.8163081774272318,2.5672390989613434,2,0,2,1.8590365999325953,1.8163081774272318,0.04272842250536357,1.5469894463363973
685,0,2.711451220912104,2.232837841346683,0.4392694735076573,2,7.740969062905937,1.8252072925717704,2.5685262734739296,2,0,2,1.8578085493166503,1.8252072925717704,0.03260125674487979,1.5479132138489327
686,0,2.70799023655983,2.2440429896375704,0.4279478710891655,2,7.741007067240135,1.8356852921205697,2.5696547912387593,2,0,2,1.8572681607054065,1.8356852921205697,0.021582868584836712,1.5485087185564734
687,0,2.704582393971371,2.255787449770004,0.4166539622238958,2,7.741193608809073,1.8467603401983455,2.570698420572134,2,0,2,1.8570027037794763,1.8467603401983455,0.010242363581130842,1.548662840407156
688,0,2.7010084273963075,2.2674675477443964,0.4056340740651935,2,7.741560995168509,1.8555166440242528,2.5717814519431856,2,0,2,1.8565337129736632,1.8555166440242528,0.001017068949410449,1.5480924856514717
689,0,2.697446591946887,2.2793901270558194,0.3948373568991995,2,7.741954549894951,1.844017480552287,2.5729758897105133,2,0,2,1.8553898905385469,1.844017480552287,0.011372409986259768,1.5470306827328222
690,0,2.693928275161159,2.2914147619300604,0.3842664177326111,2,7.742293055831798,1.833329192801005,2.574348611356726,2,0,2,1.8532942787723101,1.833329192801005,0.019965085971305307,1.545628164584794
691,0,2.6904611710454676,2.303381401905342,0.3739848061089134,2,7.742552019862963,1.823751313034909,2.5759204309018062,2,0,2,1.8502971713465324,1.823751313034909,0.02654585831162326,1.5439673230510738
692,0,2.686997078982317,2.3149780110259783,0.36417477545597315,2,7.74271551378395,1.815014903997921,2.5776945521330545,2,0,2,1.846457084870374,1.815014903997921,0.031442180872452985,1.542011240246534
693,0,2.6835451314588625,2.3260037242189724,0.35491793508490155,2,7.742807947743393,1.8071834578304085,2.5795907394250914,2,0,2,1.842332417374418,1.8071834578304085,0.03514895954400943,1.5398620448749798
694,0,2.680156304237523,2.336333982654259,0.34624856354773287,2,7.742869845570445,1.8003671911677919,2.581513765951616,2,0,2,1.8384942510927231,1.8003671911677919,0.03812705992493126,1.537682039176743
695,0,2.676855812399526,2.345814409526587,0.3381958073172324,2,7.742930278894612,1.7945029102212764,2.5833975923159356,2,0,2,1.8352242706442827,1.7945029102212764,0.04072136042300645,1.5355935900207145
696,0,2.673735677485719,2.354407111944261,0.3307136668889564,2,7.743084994202215,1.7898321159038688,2.5851579270802683,2,0,2,1.8330013319297376,1.7898321159038688,0.04316921602586876,1.53377234953995
697,0,2.6709018115972274,2.3620159656346926,0.32378437847839087,2,7.743367170667332,1.7863420416509137,2.5867437580741046,2,0,2,1.8319365742918317,1.7863420416509137,0.04559453264091806,1.5323667045404332
698,0,2.66845010255782,2.3685340233319034,0.3173504217544418,2,7.743806117585379,1.7841648687805425,2.588119128705668,2,0,2,1.8320730884123975,1.7841648687805425,0.04790821963185499,1.5315074062650573
699,0,2.666324357320614,2.373955863152943,0.3113351832785311,2,7.7444150525652935,1.7828539612124983,2.589311576319136,2,0,2,1.833100545847266,1.7828539612124983,0.05024658463476772,1.5310974154280894
700,0,2.6646666018652407,2.3784053390915885,0.3056715430108607,2,7.745203643180302,1.78192036109493,2.5903425304940546,2,0,2,1.8348073465410009,1.78192036109493,0.052886985446070955,1.5312601102969001
701,0,2.6635761508275517,2.381986532478186,0.3003474610278703,2,7.746172404369783,1.7810024117700747,2.591239854416627,2,0,2,1.8369692456200062,1.7810024117700747,0.05596683384993151,1.532117904721352
702,0,2.662835157532548,2.3846102502581408,0.2954295584570757,2,7.747229879051345,1.7793026873959663,2.5921338682209654,2,0,2,1.838690438223425,1.7793026873959663,0.05938775082745873,1.5334581695049934
703,0,2.6623205102285583,2.3863177446128976,0.29090082251213767,2,7.74835018326862,1.7773455012757138,2.593077144507425,2,0,2,1.8397608368814728,1.7773455012757138,0.06241533560575907,1.5352889538284484
704,0,2.661924522326122,2.387243452999289,0.28674203180313446,2,7.7494835583063715,1.7758212530575015,2.5941208525806707,2,0,2,1.8399797817787928,1.7758212530575015,0.06415852872129135,1.5375744070298007
705,0,2.6616883001183593,2.3876970518430634,0.2828875469981294,2,7.750598113720356,1.7757265774942326,2.595265288779019,2,0,2,1.8395226906313238,1.7757265774942326,0.06379611313709133,1.5404443022364847
706,0,2.6616495905471433,2.388044980252324,0.2792408056734097,2,7.7517437511252325,1.7781948205133742,2.596442331326013,2,0,2,1.8391072020663604,1.7781948205133742,0.06091238155298628,1.543926676547646
707,0,2.6617588513672534,2.3884806605345417,0.2758081948840108,2,7.752896048555947,1.7832956768806332,2.597616590071907,2,0,2,1.8390171009438507,1.7832956768806332,0.05572142406321767,1.5479268433808966
708,0,2.6619089438721177,2.3892391474122996,0.27251773870917445,2,7.754058935775067,1.7905772337714378,2.598772243115602,2,0,2,1.8394072704652704,1.7905772337714378,0.04883003669383257,1.5523745714108135
709,0,2.6621730461721373,2.3905316022485565,0.26929947923254277,2,7.7552575565669475,1.8003571454693614,2.599811513281692,2,0,2,1.840866626616184,1.8003571454693614,0.04050948114682262,1.557337898048063
710,0,2.6624924732164983,2.3927199260666905,0.26603102515891164,2,7.756539193856692,1.8127390226882452,2.6006717741235916,2,0,2,1.8437341936244724,1.8127390226882452,0.030995170936227168,1.5626807413285042
711,0,2.663072966276952,2.3960633851554345,0.2626643651560123,2,7.757922987446511,1.8274258170021382,2.601310097649529,2,0,2,1.848122274425728,1.8274258170021382,0.02069645742358983,1.5686284096181669
712,0,2.663944320258596,2.400586476052087,0.2591918191662997,2,7.759375422097488,1.843351623524709,2.6017940531079025,2,0,2,1.8534018533572991,1.843351623524709,0.010050229832590185,1.575156564629274
713,0,2.665260429130738,2.4063991721975313,0.25553805988217154,2,7.760889051444346,1.8587856348678442,2.6021681883390517,2,0,2,1.8591630783321789,1.8587856348678442,0.00037744346433465914,1.5824216678067458
714,0,2.6671498888947935,2.4135200087031317,0.25165436134199415,2,7.762440493556164,1.8548143702798536,2.6025087194903738,2,0,2,1.8647922443870617,1.8548143702798536,0.009977874107207962,1.5905094547714078
715,0,2.6696777736065407,2.4218897952771723,0.24750982423598858,2,7.764003079566683,1.8514793018638402,2.6029061077660542,2,0,2,1.8696212804249255,1.8514793018638402,0.018141978561085126,1.5994131617269982
716,0,2.672840658805329,2.4313706024270294,0.24309486162205937,2,7.765550395825199,1.8486544926071258,2.603418370107612,2,0,2,1.8732272733856976,1.8486544926071258,0.024572780778571723,1.6090535708331497
717,0,2.676545862739917,2.441764513419708,0.23842299866634908,2,7.767065821715076,1.8461329448571329,2.6040386691885606,2,0,2,1.8756706263852603,1.8461329448571329,0.029537681528127413,1.6192650492044205
718,0,2.68059367016026,2.4528228115021258,0.2335328215212,2,7.768539670205341,1.8436383509079788,2.6047277391492516,2,0,2,1.8773069451034121,1.8436383509079788,0.03366859419543333,1.629762871835582
719,0,2.6847514632023106,2.464272138627235,0.22847876292516286,2,7.76994768621993,1.8408677874177315,2.6054498451481214,2,0,2,1.8784988072566189,1.8408677874177315,0.03763101983888728,1.640236628026082
720,0,2.688801378298777,2.4758422767093786,0.22332221988550172,2,7.7712515444704,1.837563972491873,2.6061860808657857,2,0,2,1.8794912492670441,1.837563972491873,0.04192727677517105,1.6504025931324424
721,0,2.69254398440061,2.4872787024120124,0.21812913274128584,2,7.772423650781002,1.8337148648768131,2.606920357862491,2,0,2,1.880486498222252,1.8337148648768131,0.04677163334543888,1.6599940951497127
722,0,2.6956423395833697,2.4980962312784647,0.21303899507930055,2,7.7734918638105635,1.8292507058193697,2.6076612033751987,2,0,2,1.881518646661701,1.8292507058193697,0.05226794084233144,1.6685962390239903
723,0,2.6980365508986486,2.5081481312450897,0.20809949021257498,2,7.7745032501746065,1.8247125758774756,2.6083201516082157,2,0,2,1.883147352186224,1.8247125758774756,0.05843477630874849,1.6761169761437842
724,0,2.699633294224478,2.517317716316271,0.20339781550771355,2,7.775343344330118,1.8198452909755802,2.6089368707779896,2,0,2,1.8847972153473114,1.8198452909755802,0.06495192437173103,1.6824544099096483
725,0,2.7005440075393055,2.52557957737748,0.19890986393195195,2,7.776084190903676,1.8152083698682984,2.6094350241308026,2,0,2,1.8869350766546829,1.8152083698682984,0.07172670678638438,1.687736102207834
726,0,2.7007505179161804,2.532792926511197,0.19471179912494094,2,7.776768290029535,1.8109141058235385,2.6098101863770498,2,0,2,1.8895214397322393,1.8109141058235385,0.07860733390870067,1.6919427486127596
727,0,2.7003078509878704,2.5338329624000653,0.1908031579665763,2,7.777402430957272,1.8072911043212145,2.6100660681634604,2,0,2,1.8924837986232887,1.8072911043212145,0.08519269430207421,1.6952025067825471
728,0,2.699291671024232,2.533800145261524,0.1872137210586098,2,7.777992627236383,1.8043772439380699,2.6102559335096993,2,0,2,1.8954657355444322,1.8043772439380699,0.09108849160636245,1.6976724753358892
729,0,2.697768113043349,2.5332966276860396,0.18402895275600004,2,7.778526273686149,1.801806716700501,2.610505315123938,2,0,2,1.8976413452278296,1.801806716700501,0.09583462852732871,1.6995132599956804
730,0,2.6958353632671317,2.5323999888774433,0.1812590801189555,2,7.779002246954637,1.7995598498586853,2.61089812672006,2,0,2,1.8985442954391925,1.7995598498586853,0.09898444558050712,1.7008766984769048
731,0,2.693775371123599,2.531346691410191,0.1788111811866678,2,7.77940804083406,1.7981265590910867,2.61141173373812,2,0,2,1.8983539685828248,1.7981265590910867,0.10022740949173803,1.702045467669008
732,0,2.6915493633703607,2.529833592167686,0.176770252400163,2,7.7797725709667915,1.7973272392199646,2.612065990127434,2,0,2,1.8970874292897926,1.7973272392199646,0.09976019006982806,1.7028450708531626
733,0,2.689505677149179,2.5282365600094376,0.17506504509035778,2,7.780109899781482,1.7974440088106496,2.612760633741025,2,0,2,1.8954550605657698,1.7974440088106496,0.09801105175512026,1.7034448314727866
734,0,2.6877645971431234,2.5266152426495854,0.1737021644403816,2,7.78039567796777,1.7983765905962168,2.613449564272996,2,0,2,1.8938061219275548,1.7983765905962168,0.09542953133133791,1.7037162187347539
735,0,2.686335839896566,2.524969459023429,0.17268812311660936,2,7.780615542009345,1.8000393413472668,2.61409630998782,2,0,2,1.8923991176245751,1.8000393413472668,0.09235977627730818,1.703479179232037
736,0,2.685142413677654,2.5233100459028566,0.17200983794183802,2,7.780755246539761,1.802320598750919,2.6146777967608275,2,0,2,1.891359830942236,1.802320598750919,0.08903923219131693,1.7025868521817151
737,0,2.684046575416582,2.5216755651622806,0.1716191484196469,2,7.780812414913725,1.8051361216758768,2.6151760198295215,2,0,2,1.8907435261607302,1.8051361216758768,0.08560740448485349,1.7009631582827014
738,0,2.682882984342958,2.5201174362305716,0.17143135590645556,2,7.7808016696926785,1.8084734754771963,2.615573409575286,2,0,2,1.8905850856806854,1.8084734754771963,0.08211161020348923,1.6986135004108474
739,0,2.6814832854032384,2.5186865060017714,0.17133121636007162,2,7.7807523034412425,1.812383089552452,2.6158556288546557,2,0,2,1.8909110767229294,1.812383089552452,0.07852798717047738,1.695613587927549
740,0,2.6796915235417305,2.517426478729438,0.17118541116637556,2,7.780698892866096,1.8169292167281055,2.616017758204816,2,0,2,1.8917176822908164,1.8169292167281055,0.0747884655627109,1.6920936555093737
741,0,2.677372853658633,2.516381212671412,0.1708523905631114,2,7.780675371444666,1.8221611628812244,2.616068704916035,2,0,2,1.8929496082465607,1.8221611628812244,0.07078844536533624,1.6882221382739317
742,0,2.6743857635631647,2.5155954784989194,0.17022859623281208,2,7.780718785347221,1.8277134125015047,2.6160784779504773,2,0,2,1.894204610073727,1.8277134125015047,0.06649119757222244,1.6841603328452732
743,0,2.670666924206089,2.515195023153447,0.16918495385820914,2,7.7808527340633695,1.833557603067907,2.6160980127388673,2,0,2,1.8952239161192597,1.833557603067907,0.06166631305135262,1.6801227423968412
