Step,Fe-N94_dist,Fe-N95_dist,Fe-N96_dist,Fe-N97_dist
763,2.484442990843579,2.7667333503143774,2.6281448101876963,2.589713318884057
764,2.4926331397098593,2.7748570152190495,2.6339428177780855,2.571890195779962
765,2.5014492072354355,2.782868567123173,2.6403663837980083,2.555729221870697
766,2.510647073746835,2.7914930989243283,2.6474449785144047,2.541347611055252
767,2.5199697691171132,2.801395272750273,2.6552583054134273,2.5288041226698468
768,2.529163658517131,2.812986467988191,2.6639350061153557,2.5181038131926976
769,2.5379875786272392,2.8262794789469337,2.673614900345009,2.5092041197604047
770,2.546224039670008,2.8408772728422753,2.6843545259016626,2.5020456077648894
771,2.55369594513117,2.856152277967101,2.6960549062174937,2.4965428081361556
772,2.5602556999314787,2.871519601090697,2.7084575120598293,2.4925539375128944
773,2.5658347996686954,2.8864371645575546,2.7210518741194876,2.4899255699664415
774,2.5704118516932626,2.9003197080706697,2.7332598932538974,2.488612719711885
775,2.574003398249657,2.912805236833646,2.74454581499059,2.488491283556776
776,2.57666102408386,2.923670928477692,2.7544552931714197,2.489420642333355
777,2.578460022271734,2.9327511847514764,2.7626217994928277,2.4912647031784534
778,2.5795036090540524,2.9399915243247774,2.768792116874054,2.4939021521557874
779,2.579914259453548,2.945511661982597,2.772817806122704,2.4972124096937636
780,2.5798307527583773,2.9496225796665,2.7746655881648,2.501074438955319
781,2.579398991242842,2.952826314493818,2.7744208998725517,2.5053798350705914
782,2.5786108193912516,2.9556377577020068,2.7724005377926852,2.5099983438353237
783,2.5776962555424188,2.9588245368557993,2.7690083280471973,2.5148621717105697
784,2.5768468984634114,2.9630260192685873,2.764594225326576,2.519915607278988
785,2.5761584522427787,2.968544644200444,2.759678511064352,2.5250906783369707
786,2.575501541108954,2.975271003559587,2.754649168778292,2.5301065801342055
787,2.575058300678932,2.9829624368071577,2.74975541255882,2.5352506282156195
788,2.5748691495040923,2.9913218002539406,2.744787616904244,2.540344872338554
789,2.574987661599288,2.9999543444717,2.739439071838907,2.5455068545752795
790,2.5753871202226453,3.008551046770036,2.733266397071608,2.5506981865574283
791,2.575977512666895,3.0168935280666838,2.7258884701443877,2.5558072747601948
792,2.5766415690668296,3.0247512034332766,2.7170397080830386,2.560774158462271
793,2.577288632194317,3.031945556952185,2.70659108568793,2.5655514196625653
794,2.577825906950352,3.0383616366050474,2.694532311758422,2.570102382266545
795,2.5781719444488433,3.043957852545557,2.680947920951904,2.5744060468017973
796,2.5782386235579198,3.0487653694245327,2.6659317019168007,2.5784881126483925
797,2.577944782175393,3.052866780343428,2.6496722732901627,2.582394351464384
798,2.577229032845419,3.0564044552599157,2.632428892283087,2.5861945946145175
799,2.5760531548782035,3.0595829670334083,2.614533157103994,2.5899829738356455
800,2.574399546820161,3.062683626712879,2.5963787042370514,2.593864883434039
801,2.572272652888984,3.066096775001481,2.5783794399759543,2.5979560547038085
802,2.5697535323065894,3.0702843238476456,2.5609350208864163,2.602308416431139
803,2.5668799169551337,3.075844551456557,2.5442787872396093,2.6070262433047713
804,2.5637050938559427,3.083315415493047,2.528448569408609,2.6122116703998763
805,2.560298643337131,3.0929251182183974,2.513288167865909,2.617954747416365
806,2.5567143404821717,3.1044450346288786,2.4985092240123943,2.624337024091685
807,2.5529956795843898,3.117305949715129,2.4838300089123084,2.6314880907240608
808,2.5492288151670635,3.13083340775643,2.469019322175249,2.6394520496581864
809,2.545505647547315,3.1444681410498414,2.453912655968209,2.6482424815138765
810,2.541914929593374,3.157833614978648,2.4384085838957077,2.6578529223154352
811,2.53854559238883,3.170725944505546,2.4224304459432022,2.668254754679853
812,2.5356131984012875,3.183097145554467,2.4059906740534003,2.6794302090874367
813,2.5331841897534626,3.1949549093277114,2.388989725230349,2.691291242759317
814,2.531264122430858,3.2063847439429707,2.371494670686554,2.7037248403110308
815,2.5299546181847754,3.217545666592756,2.3535850411689756,2.716594039574272
816,2.529359856015539,3.2286955334997427,2.3353785110544765,2.7297316168265655
817,2.5295747530797823,3.240223906068865,2.317022989408686,2.7429391098150324
818,2.5306863475201022,3.2526830902353288,2.298685159212761,2.7559993370947304
819,2.5327659874584576,3.2667745820022893,2.280494615363611,2.768689210705205
820,2.535870294765054,3.283245275703468,2.2625164843149843,2.780794920364663
821,2.5400380604174697,3.3026520922057307,2.2447360520780655,2.7921319982852784
822,2.5451736160704352,3.3250538317033227,2.226332298941779,2.8025840528443724
823,2.5514209153079084,3.3499959181163503,2.207957227059716,2.8120416122368037
824,2.558776795702396,3.3765582667945684,2.189529314854871,2.82048098493042
825,2.5672294816366663,3.403691834231967,2.1710127615307693,2.8279478673428398
826,2.576766397660078,3.4304374130756714,2.152416145365172,2.834554348010108
827,2.5873782648478656,3.4560273148891114,2.133796970043184,2.8404676444508334
828,2.599062795805,3.47989238302748,2.115251364814215,2.8458951049905497
829,2.6118214650334486,3.501634441228972,2.0969070377406718,2.851065747813657
830,2.6256506425777317,3.5210044130287006,2.078930210262489,2.8562173336225967
831,2.6405360315571453,3.5378866605687787,2.0615154796047164,2.861585096087384
832,2.656427899665447,3.5522687102801314,2.0447552725306526,2.867412245565597
833,2.673307547338778,3.5643002262011056,2.0288959928636605,2.873860515856133
834,2.690937933890096,3.5743003500458297,2.0139294498318714,2.8811455249131237
835,2.709283975934157,3.582763336969246,2.000288829767236,2.889359253581226
836,2.7283421329608646,3.590365594356556,1.9881518763553592,2.8984783222359862
837,2.747983177888327,3.5979943324926293,1.9775772592616574,2.9084952103453396
838,2.7679875173615427,3.606685452683118,1.9685805783078358,2.9194228439050467
839,2.788165817184525,3.6173843236535346,1.9608574038182793,2.931200477595155
840,2.808583568284514,3.630665640576116,1.9547492506173842,2.9435901457675944
841,2.8290971691898847,3.6465066737425285,1.9504911103852374,2.9565436587607032
842,2.8497093940521996,3.664300775740666,1.9477989923439814,2.969789103426239
843,2.8703760196814008,3.683205562708291,1.9468642904786013,2.983245902942523
844,2.8910845825509957,3.7023112837362855,1.9475547937927125,2.996715335945062
845,2.911828707704739,3.7208497849824993,1.949758883639052,3.009968395822286
846,2.9325987951794867,3.7382198451557964,1.9533754052102,3.022767113442895
847,2.953382318860853,3.7539751240318835,1.9583291636651197,3.034876981931994
848,2.974163913109337,3.7678048121949916,1.96456325064941,3.0460871205869893
849,2.994915387267006,3.779512825122033,1.9720465995553695,3.0562175150473796
850,3.0156182868501387,3.789024881850204,1.9807594745649932,3.0651450022581965
851,3.036246366103682,3.7963868018939904,1.9906712140850462,3.072809018207612
852,3.0568399961198742,3.8018050250668054,2.001859884459661,3.0792600995975032
853,3.0773763596768156,3.805550357775343,2.0143175424895743,3.084568165819964
854,3.097837077298377,3.807976215290879,2.027975994819201,3.0888578724467832
855,3.1181938078498734,3.809487137199047,2.0427591367810685,3.092292678566043
856,3.138411586951801,3.8105111191482135,2.0585901418729233,3.0950582586524322
857,3.158465508966234,3.8114686164340776,2.0753211209323905,3.09733199008353
858,3.1783222812869494,3.8127404923247483,2.092696574424421,3.0992617962638462
859,3.197857341354094,3.8146148911654114,2.1104594431312065,3.1009450437337827
860,3.217042583678335,3.817374596639471,2.128430114573136,3.102478863476523
861,3.235860316192687,3.8212473226939956,2.1464326755716545,3.1039304602940625
862,3.2541830520192536,3.8265011222701393,2.1636051766281788,3.105522097240643
863,3.272164227056405,3.8331613942919334,2.180275535546705,3.107086334457044
864,3.289836454849672,3.8413479232056518,2.196229515853933,3.108581802799905
865,3.3071817858002217,3.8510634089682068,2.2117934085322406,3.110069805841726
866,3.324224711833586,3.8623313334851073,2.2269176229246157,3.1115502656901475
867,3.3409872998763004,3.8751607843326283,2.241570917817982,3.1130211301382618
868,3.3574804323023857,3.8895472813389116,2.255734378679581,3.114474499117731
869,3.373701876988016,3.9054764420861674,2.269395424122285,3.115896900737181
870,3.389641381541941,3.922930091467054,2.282547186487703,3.117274681831753
871,3.405285396854405,3.9418976823244307,2.2951873987722005,3.1185955416155853
872,3.4205810832233734,3.9623832033712385,2.3071035843337837,3.119778687475112
873,3.4355018095497156,3.9844093484873775,2.3182119817785773,3.1208334940134463
874,3.4501328605448727,4.008010537199912,2.328772297558374,3.1218211328769647
875,3.4644393744941326,4.033227008715685,2.338537462362998,3.122722323235274
876,3.4784448294834203,4.059907438146844,2.3475076243324917,3.1237928002434123
877,3.492143482314554,4.087788329189734,2.3557355746004998,3.1252022801597605
878,3.505540403884925,4.116389966715998,2.363140808588434,3.12713038709706
879,3.5186376709441074,4.145115810305249,2.369406949408793,3.1297293997265445
880,3.531428830831192,4.173292669086926,2.3747611019601065,3.1332523373607906
881,3.5439256591849406,4.20034080340949,2.3792524654623954,3.137887273875381
882,3.5561807301536,4.225836742820897,2.3828422799841547,3.143836201063638
883,3.5681838741456344,4.249412152606856,2.3857235097714655,3.1511611110289537
884,3.579951021131658,4.27091874999078,2.388085768776269,3.1599265876065963
885,3.5914707781239925,4.290357388220597,2.3900643293334776,3.1701559913472237
886,3.6027229075771103,4.307887749999015,2.391794404931763,3.181825035531253
887,3.613681129443557,4.323838210319304,2.393403813238091,3.194875108911431
888,3.6243111228961205,4.338697337144947,2.3950019213163016,3.2092283203272154
889,3.6345773134503934,4.353071045017798,2.3966883919484134,3.2247984721667824
890,3.644445456460788,4.367575745588,2.398547383637003,3.2414897873219215
891,3.653880256246667,4.382684550060458,2.4006480301926807,3.259189093745147
892,3.6628721341569683,4.39860126112332,2.403097540337347,3.277722803201237
893,3.6713724579449702,4.415185781853686,2.4058881229674025,3.296957545997698
894,3.6793179136250593,4.432028486205376,2.408988293183047,3.316745142212112
895,3.6866639554814773,4.448630295007176,2.412324119982993,3.336926848439424
896,3.6933813036979735,4.464524910578986,2.415782808137426,3.3573559647717155
897,3.699443917333788,4.47934892804687,2.4191796678334967,3.3779039472205628
898,3.7048254305523063,4.492855465641857,2.4222809128166745,3.3984587395272596
899,3.7095116868155857,4.504900522902757,2.424904318475482,3.4189176624748283
900,3.713497131919593,4.515428838968447,2.426981725719968,3.4391838151427354
901,3.716788522568596,4.524462914784691,2.4286044738508856,3.459172297195693
902,3.7193749405431276,4.532151185139406,2.4298029182634044,3.4788837101050385
903,3.7212374343670063,4.538578215969658,2.430659251137495,3.4981812984787712
904,3.72241616819437,4.543948843154347,2.431342360080815,3.517007025965245
905,3.7230895273998947,4.548619097583785,2.4322592211882026,3.5354137975631548
906,3.7232413738607435,4.552774834308691,2.433240431532773,3.5532562070736167
907,3.7229456425486545,4.556698521456348,2.4342684662877074,3.5704864227374427
908,3.7222856028818563,4.560658907036726,2.4353212763303946,3.5870722026839976
909,3.7213456123175055,4.5648869283427596,2.4363816084467107,3.6029987603965394
910,3.7202071156092518,4.569547028714405,2.437422768843503,3.618265153970864
911,3.7189647758203335,4.574741736265876,2.438482561966206,3.632898972280889
912,3.7177628796206323,4.5805422068958945,2.4397801723109036,3.6469320955087157
913,3.7166597001969865,4.58688859184344,2.4413316548616804,3.6604105865713885
914,3.7156949871241345,4.5936606350801155,2.4431574763082864,3.6733806490850744
915,3.7148904651764987,4.600699068139461,2.4452767888498195,3.685887538842436
916,3.7142484439468144,4.607832897998626,2.44771255761343,3.6979737046961016
917,3.713745763972343,4.614900633676369,2.4504943958893732,3.709685850791761
918,3.7133323996169523,4.621766278127496,2.4536665629919887,3.7210738888381805
919,3.7129320287085226,4.628331490414491,2.4572811983790857,3.7321843659098115
920,3.712445876862804,4.6345413251258325,2.4613733852402544,3.743054754351648
921,3.7117602158583396,4.640393806459027,2.465945328919219,3.753711483183968
922,3.710653744401805,4.645928620691403,2.4707891228116377,3.764183579559562
923,3.7091161762801996,4.651335168548239,2.4759693994008387,3.774475864424249
924,3.7070636524685856,4.656868965220944,2.4814175542842705,3.784589615669902
925,3.7044174390806806,4.6628522989345,2.487088692392451,3.794510183684879
926,3.701159483764186,4.669691209261554,2.492920341818635,3.8042280977645575
927,3.6973284876538495,4.6777924693180735,2.4988344198679395,3.8137483793475893
928,3.6929217774989485,4.687355703859652,2.504567663458783,3.8230176158993836
929,3.688116124119532,4.698448663570165,2.510391387210469,3.8320994929283674
930,3.6830833444766786,4.710881260778638,2.516367864033984,3.840982966953977
931,3.6779869326873547,4.724300322647248,2.5225391606209837,3.849669039770287
932,3.6729983572551226,4.738330366471127,2.5290267619204596,3.8581989270915518
933,3.6682923659265847,4.752650379737794,2.535951842224502,3.866632844921231
934,3.6640137848101797,4.767016967872621,2.5434684417228284,3.8750465030223356
935,3.660282739803138,4.781270538745239,2.5517441866013053,3.8835316790900523
936,3.6571874905709434,4.79531338748379,2.560921639428426,3.8921807767346333
937,3.654780646981416,4.8091029809501356,2.5710948328315077,3.9010846618719337
938,3.6530728672588393,4.822642249092261,2.582284544511291,3.91032067610512
939,3.652039061195997,4.835990684597963,2.594466623486489,3.919953059799287
940,3.6516255533565887,4.84927159899344,2.60760996555562,3.930030132765408
941,3.6517580977373902,4.862676038158267,2.6217067139028467,3.9405816523834765
942,3.6523307131611475,4.876459088938989,2.63667584567259,3.9516304224878542
943,3.6532663407816233,4.890909742414324,2.6525397655543324,3.963137262239723
944,3.6544957781680623,4.906317398056526,2.669250408167008,3.975060460866
945,3.6559717253270203,4.922847411606883,2.6867540391224365,3.9873223923583985
946,3.6576820744904,4.940467320984176,2.7049876557427424,3.999813990856472
947,3.659654303649042,4.958907654289634,2.7238577922151688,4.012392694251023
948,3.6619600058930355,4.97770288415529,2.7432767138276914,4.024911451621026
949,3.6647052291565725,4.9962725666190275,2.763162138297409,4.0372247045356895
950,3.668028960576656,5.014013356814832,2.783428174807247,4.049179876852111
951,3.6720967795117447,5.030369578856363,2.803993280884245,4.060636702532663
952,3.677085380086095,5.044864402326142,2.824770499514971,4.071474290181327
953,3.683172061772317,5.0571284912429295,2.845666977948671,4.081624716756552
954,3.6905264203229704,5.066909106022353,2.866596721320086,4.091073268837012
955,3.6993102477422752,5.0740804016195815,2.8874802768152668,4.099861921999382
956,3.709671772859076,5.078646377400705,2.9082439137076577,4.108083308362801
957,3.721749484966296,5.080746193076009,2.9288183091404174,4.115871288218109
958,3.735674538635191,5.08065786652783,2.9491348298970137,4.123383884044434
959,3.751565212868275,5.078802744021128,2.9691250570863414,4.130789753232926
960,3.7695163599650527,5.075730951149525,2.98871718122912,4.138257116220151
961,3.7895695244399374,5.072065457908447,3.0078373574982553,4.1459418602813995
962,3.811616002545414,5.068442176008462,3.026261403909789,4.154024845968517
963,3.8355137073229373,5.065297791182776,3.044118145844502,4.162585403643483
964,3.8608593643487614,5.062821329604373,3.061368993932071,4.1717158928192255
965,3.8870835202019656,5.060911343481707,3.0779799687178895,4.181480857055762
966,3.9135361473778887,5.0592553213846445,3.0939375921321743,4.191921166972038
967,3.939567763679483,5.057443897458702,3.1092425263725634,4.203048522742018
968,3.9645945373900124,5.055067282538695,3.1238955284648386,4.214838120277854
969,3.9881519993860772,5.051779575551295,3.137885724623327,4.227231340211236
970,4.009913608752756,5.047326578224483,3.1512054482472847,4.240132334100583
971,4.029696450336647,5.0415446460460105,3.163873384288988,4.253407764804359
972,4.047482690999781,5.034368569977783,3.17594760534377,4.266889774180211
973,4.063348413134523,5.025800516470985,3.187467627734432,4.280368760341381
974,4.0775002120243276,5.015922588984194,3.1984748885832293,4.293607177229473
975,4.090264926967617,5.004888365990345,3.208999079667638,4.306342760506207
976,4.102099520473134,4.992924145499414,3.2190924704641124,4.318313302437333
977,4.113550562304521,4.980323869069961,3.2288242922906627,4.3292745744401335
978,4.125157698961626,4.9674222595339295,3.238274353316664,4.339014322486401
979,4.137341434880369,4.95458200356197,3.2475308753068615,4.347370121370918
980,4.150288601711544,4.942173903748625,3.2566820174470554,4.354238777167564
981,4.1639062706603065,4.930554874113633,3.2658133418031565,4.359585685669531
982,4.177854962108835,4.920022863216382,3.2749508485508714,4.36343033536493
983,4.191712321306569,4.910846550948354,3.284195905310394,4.365901925516298
984,4.205045647844886,4.90320740209928,3.293613843763231,4.367185711747757
985,4.217501115010713,4.897201719946412,3.3032714885114087,4.36752670401433
986,4.228832908172999,4.892844044202164,3.313235309619218,4.367215715141229
987,4.238907572182489,4.890086457406219,3.3235684915844006,4.366567026723195
988,4.247697178366025,4.888833440112455,3.3343274488704924,4.365897241362972
989,4.255274416684071,4.888959720642103,3.3455533899897945,4.365499359356524
990,4.261816727091777,4.890323502157549,3.357270163698597,4.365627138362491
991,4.26760110565817,4.892775235608952,3.3694826489194423,4.366476010127909
992,4.2730110023630745,4.896171001937478,3.382193702572236,4.36817545799124
993,4.2784895135673695,4.900370235841153,3.3953693451975093,4.370789198087231
994,4.2845325073705185,4.905257242807688,3.4089512361005894,4.374321327536203
995,4.291609748276627,4.9107477870000364,3.422866630795915,4.378737228928481
996,4.300071041634098,4.916797853117522,3.4370230057202735,4.383982116133324
997,4.310054244660045,4.923400717386332,3.4513067512556947,4.389990326269769
998,4.321462165292731,4.9305903139915355,3.4655966671575094,4.396697128484189
999,4.334022857443199,4.93844686856445,3.479769979137072,4.404050810923703
1000,4.347392276153156,4.947101510877769,3.4937138235870475,4.412023998263106
1001,4.361234526281491,4.956718381390583,3.507331578290352,4.420610445146455
1002,4.37525767295911,4.96748358941371,3.520550195509556,4.4298376882681865
1003,4.389223508008856,4.979575040675921,3.533298370441511,4.439736542565952
1004,4.4029362641472165,4.9931459459981244,3.5455168643502257,4.450349919402147
1005,4.416228454176696,5.0082994792099464,3.5571584551393753,4.461727730143235
1006,4.4289512855808795,5.025055476124861,3.568178749592954,4.473914780910996
1007,4.440985998993073,5.0433576765213495,3.5785619249003964,4.486970613408084
1008,4.4522338764304115,5.063046578739662,3.588313057027222,4.500957190229895
1009,4.462620354044918,5.0838575848791745,3.5974608095460785,4.515938412880618
1010,4.4720973907914745,5.105431815281093,3.6060530493739615,4.531975798511173
1011,4.48064582664839,5.127335804880411,3.614151323450839,4.549117057468403
1012,4.488268228361456,5.149083494351741,3.6218117836760304,4.567377617490793
1013,4.494996193002743,5.170195599621326,3.629096670908842,4.586738667685094
1014,4.500887448666141,5.190244161743955,3.636058067455718,4.607132067739969
1015,4.506029852324517,5.208909043151316,3.642741596140723,4.628441589124737
1016,4.5105346943261,5.226009552374671,3.649182889930392,4.650506503823069
1017,4.5145350083326665,5.241521114350283,3.6554103141176943,4.673115336480688
1018,4.518174448366754,5.255564980489484,3.6614397006911155,4.696013200908065
1019,4.521595368444483,5.268391567830299,3.667273553595665,4.718913053124249
1020,4.52495991654544,5.28034721354032,3.6729205734478265,4.741509142012931
1021,4.528426686979264,5.291823885932382,3.6783907964976272,4.763497528227527
1022,4.532148228683771,5.303233936489201,3.683715626812917,4.784627425373922
1023,4.536230609374927,5.314905436754775,3.6889127658714367,4.804684068556723
1024,4.540727436954548,5.3270898939276154,3.6940098646932054,4.823533707879008
1025,4.545636976849052,5.339920356777794,3.699050722556475,4.841103262539248
1026,4.550896597865537,5.353422111865519,3.70409580540073,4.857384503523885
1027,4.556380591766598,5.367532340044811,3.7092054691028054,4.872416664332801
1028,4.561916052033487,5.3821329166347,3.714437052121209,4.886276839983837
1029,4.567300731393005,5.397079413969959,3.719841819099752,4.899071635134247
1030,4.5723290907039855,5.412227502170866,3.725469839585168,4.9109423145753315
1031,4.5768097563926,5.427450324763617,3.731367501899164,4.92206358619839
1032,4.580551458216917,5.442607640390514,3.737552675643714,4.93259658919245
1033,4.5834334646563235,5.457623442560947,3.7440696819381323,4.942755534904759
1034,4.5853813833991595,5.4724536601892755,3.7509540489907844,4.952756030261
1035,4.5863742511280625,5.487092992650288,3.7582315072326766,4.962799512889185
1036,4.586477615752738,5.501569355386923,3.765934411642165,4.9730785949592295
1037,4.585875216319183,5.5159906286151505,3.774112960393873,4.983783237247924
1038,4.584830990119056,5.530449029152397,3.782809189559299,4.99503921626819
1039,4.583704443552894,5.545031121998943,3.7920715714451156,5.006962309997864
1040,4.58293093260972,5.5598080179283125,3.801915410280858,5.019599026977245
1041,4.583000548497326,5.574808097951754,3.8123445110750964,5.032916305278786
1042,4.584376200079101,5.5900382079398785,3.823376620928065,5.04687288613582
1043,4.587322140494431,5.605448990760894,3.834991406250481,5.061371303225775
1044,4.591823634399079,5.6209502477902715,3.847165116081,5.076286066316761
1045,4.59760205920229,5.636441044022422,3.8598607886869956,5.091474196851953
1046,4.604200602196717,5.65182018520464,3.873020058786223,5.106782808549452
1047,4.611125611236033,5.667006862809981,3.8865736764081236,5.122066221549745
1048,4.61794527844122,5.681946364088184,3.9004488095965573,5.137194741498476
1049,4.624336371897746,5.69661427142574,3.9145731255615983,5.152059416747692
1050,4.630081967615578,5.711006567816791,3.928870332671163,5.166567805187725
1051,4.635057896111953,5.725124302030183,3.9432490658372186,5.180641338883851
1052,4.638459752618156,5.738340659148372,3.9572859915736873,5.194095268167148
1053,4.640993379482623,5.751207550529102,3.971156530214316,5.2070228540953085
1054,4.642923262636348,5.76384400597317,3.9848346964796457,5.219433350377648
1055,4.644643788274527,5.77633495272586,3.9981873318480647,5.231195616191048
1056,4.646687355730005,5.788828863838914,4.011281149139824,5.242378904821958
1057,4.649711392805593,5.801538632954424,4.024172095585678,5.253045632047342
1058,4.653907578756861,5.814358335761783,4.036793115373088,5.263315626434931
1059,4.659527214625621,5.827387060771776,4.049036046147162,5.273166582343432
1060,4.66655182825184,5.840762355589838,4.06092779378347,5.2826842347961
1061,4.674463080285587,5.854447341110808,4.072436812326273,5.291956263377208
1062,4.6826258176566515,5.868476666117833,4.083582299944476,5.301122344342327
1063,4.690323273707362,5.882804105858435,4.094345882913885,5.310275332229524
1064,4.696929692123445,5.897384468124726,4.104721900529717,5.319512026809211
1065,4.701891025045114,5.9121173630104575,4.114690809228797,5.328917079222522
1066,4.7048159789357715,5.9269084274298605,4.124234951784289,5.338558286560105
1067,4.705481222946042,5.941661526468715,4.133337433210707,5.348469608020978
1068,4.703848121129267,5.956291897131004,4.1419906973728375,5.358649662141103
1069,4.700073786697658,5.970731402257394,4.150200961345558,5.369061699369225
1070,4.694531701237723,5.984930217927866,4.157980479767618,5.379634804642485
1071,4.687800220525438,5.998852313222901,4.165343723543628,5.390269006619303
1072,4.680633629062865,6.012460467550684,4.172228560588924,5.400803789555639
1073,4.673960841136345,6.025764980256564,4.178682393345597,5.41113164962678
1074,4.668589657478571,6.038710233014884,4.184717864920172,5.421166239957494
1075,4.665286682330968,6.051283297842934,4.190396959440669,5.430785688264518
1076,4.664330834796048,6.063360063226618,4.195690051844753,5.439903834231475
1077,4.665820457361386,6.074937955493836,4.200631802020359,5.448524793369633
1078,4.669564769912471,6.0859202704911715,4.205228009429811,5.456609250796979
1079,4.675206591150976,6.096126029500579,4.209470860050209,5.464081442550808
1080,4.68245750034213,6.105498303140932,4.2133430212110605,5.470980635474382
1081,4.691126125670006,6.114041484467855,4.21692696542312,5.47737182697932
1082,4.700725161644592,6.1215563768033325,4.219940461641018,5.483229802420176
1083,4.71123775450043,6.128155942306468,4.222573949880213,5.48871503538618
1084,4.722522332989704,6.13391725990106,4.224838459575198,5.493942375445535
1085,4.734500037050459,6.138972273405629,4.226758960669742,5.499036904785657
1086,4.747120501638233,6.143489089784046,4.228379374249774,5.504147554292101
1087,4.76044968327967,6.147685145305592,4.229786420668944,5.509415559023685
1088,4.774429108920541,6.151714222428859,4.2309289097914515,5.51493696715764
1089,4.789217161087652,6.155757153130793,4.231925105725723,5.520757312945033
1090,4.804636730469119,6.15987986709081,4.2327135086048635,5.526910540322978
1091,4.820566383784263,6.16416104069078,4.2332361418622755,5.533326032560005
1092,4.837026458963967,6.168777407153048,4.2336122800701315,5.539991386970259
1093,4.853840768796892,6.173802063894415,4.233887833270792,5.546791905277468
1094,4.870697938043262,6.179274041211244,4.23406446026432,5.553618665281899
1095,4.887309462106718,6.185173116774848,4.234130189776306,5.560298078845313
1096,4.903464980756439,6.191510758682564,4.234081909745894,5.566710786877183
1097,4.919096968714752,6.198253613472744,4.2339362863402945,5.5726984712201935
1098,4.934169292828032,6.205285504556463,4.233675750448647,5.578074964603577
1099,4.9487804830244295,6.212508944871464,4.233307511013491,5.582665869837777
1100,4.963097841434205,6.219843144621045,4.232863549382386,5.5863327984482485
1101,4.977297678137344,6.227191665118657,4.232368083791025,5.588935708313077
1102,4.991589044498438,6.234521965694446,4.231861110063141,5.590386940978243
1103,5.006099978508514,6.241729853757555,4.231354948511661,5.5905642170957375
1104,5.020955579908812,6.248795096716569,4.230868247414253,5.589428022760652
1105,5.036264183365013,6.25575481979407,4.230446555130346,5.587019256930135
1106,5.052074083904401,6.262672725391799,4.230101014285519,5.583436864299586
1107,5.068446888753462,6.269691332809414,4.229832430841091,5.578855290832631
1108,5.085392975199654,6.2769693617279065,4.229648364561123,5.573552817642628
1109,5.1028857062778945,6.284685531425406,4.229576800450935,5.567917683764686
1110,5.120872659339765,6.292983295111604,4.22961051148268,5.562329299405018
1111,5.139274311468926,6.3019543212300615,4.229704119068459,5.557112714858294
1112,5.157999140731184,6.311708795173097,4.22987577414862,5.552649738041356
1113,5.176924699586228,6.322279573059227,4.230091032044541,5.549137824629796
1114,5.195922201406581,6.333664324350844,4.230314099259841,5.546656849353558
1115,5.214876198287776,6.345832504184075,4.230514234671726,5.545194773670894
1116,5.233695693034732,6.358711737015616,4.230664125436595,5.54466549269862
1117,5.25233306373008,6.372185341372688,4.230745448580326,5.544915720592204
1118,5.270798929100176,6.386103026928545,4.23073001566788,5.545726483337897
1119,5.289135521646972,6.400260376358986,4.230615583079884,5.546864643260856
1120,5.307425402790999,6.414414192985125,4.230416677558429,5.548095877859034
1121,5.32576990642945,6.4282828762693915,4.230132591441908,5.549185184444618
1122,5.344291780048591,6.441560687736266,4.229779346535161,5.549939027119143
1123,5.363102873854851,6.453930789326019,4.229369770120231,5.550214375758525
1124,5.3823093475893895,6.465090266972164,4.228915607083099,5.549932614529298
1125,5.40200288910957,6.474769653977872,4.22842590110968,5.549080450711663
1126,5.4222588454363825,6.482762272777201,4.227907615762277,5.547714647197178
1127,5.4431420506505575,6.48895381094699,4.227363613986662,5.545955715332576
1128,5.464709866565419,6.493345403503117,4.226794283099759,5.543982704229171
1129,5.486994169195821,6.496063597953348,4.226197068519378,5.542023401593366
1130,5.5099696946693175,6.497348713159718,4.225567690136106,5.540341206487469
